dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	SS128	246	0.545	0.57	0.5034921616183179	0.5278488806091781	0.545	0.57	0.4306764602661133	0.03421759605407715
gaussian	SS128	247	0.555	0.655	0.4771643561884503	0.574464886964887	0.555	0.655	0.42957186698913574	0.03238391876220703
gaussian	SS128	248	0.64	0.67	0.5580929167196373	0.5856594222277945	0.64	0.67	0.43126916885375977	0.033670902252197266
gaussian	SS128	249	0.58	0.55	0.5325637732901067	0.49753083042387164	0.58	0.55	0.4318692684173584	0.03222942352294922
gaussian	SS128	250	0.545	0.64	0.4582637277318954	0.5525768270746295	0.545	0.64	0.42647218704223633	0.033704280853271484
gaussian	SS128	251	0.565	0.6	0.3420631451881452	0.40376838173080176	0.565	0.6	0.42877840995788574	0.03264951705932617
gaussian	SS128	252	0.58	0.625	0.4343650064580297	0.4911642812576691	0.58	0.625	0.432586669921875	0.03249335289001465
gaussian	SS128	253	0.61	0.625	0.5366487484086038	0.5574816061689764	0.61	0.625	0.4262092113494873	0.035491943359375
gaussian	SS128	254	0.53	0.59	0.490292497357094	0.52313457974968	0.53	0.59	0.42601609230041504	0.03200864791870117
gaussian	SS128	255	0.505	0.595	0.3377718611539059	0.42528914941084256	0.505	0.595	0.42913126945495605	0.03264927864074707
gaussian	SS128	256	0.55	0.605	0.45435576163444236	0.5467299304440553	0.55	0.605	0.4295525550842285	0.033385276794433594
gaussian	SS128	257	0.505	0.59	0.36496902227193595	0.4550423982191294	0.505	0.59	0.4280397891998291	0.03265976905822754
gaussian	SS128	258	0.56	0.535	0.4754301507281872	0.4094774518503844	0.56	0.535	0.4289407730102539	0.032242774963378906
gaussian	SS128	259	0.59	0.545	0.5371326020526788	0.5012289837042945	0.59	0.545	0.43351078033447266	0.03413891792297363
gaussian	SS128	260	0.515	0.535	0.4717837701151762	0.4765580850695571	0.515	0.535	0.428816556930542	0.032750606536865234
gaussian	SS128	261	0.55	0.59	0.4294804332753708	0.499986291920756	0.55	0.59	0.4295215606689453	0.03302597999572754
gaussian	SS128	262	0.655	0.59	0.6516898756737112	0.5872535468103326	0.655	0.59	0.4335160255432129	0.03256988525390625
gaussian	SS128	263	0.495	0.61	0.38076627935059426	0.4832767381386205	0.495	0.61	0.42900729179382324	0.031929731369018555
gaussian	SS128	264	0.58	0.63	0.48058799860073736	0.5269951100256333	0.58	0.63	0.432511568069458	0.03215765953063965
gaussian	SS128	265	0.545	0.565	0.5372577532117006	0.5529593544823053	0.545	0.565	0.4316704273223877	0.0327143669128418
gaussian	SS128	266	0.565	0.55	0.5335133309742953	0.4420118092885359	0.565	0.55	0.43279218673706055	0.033889055252075195
gaussian	SS128	267	0.525	0.615	0.4679432394243205	0.582384428751026	0.525	0.615	0.4346749782562256	0.03247332572937012
gaussian	SS128	268	0.585	0.59	0.5755854746680436	0.5747417393353231	0.585	0.59	0.43193483352661133	0.03350424766540527
gaussian	SS128	269	0.53	0.59	0.4713909656175442	0.4984532395615071	0.53	0.59	0.4323389530181885	0.03345489501953125
gaussian	SS128	270	0.57	0.545	0.4766188731191148	0.44763252994385067	0.57	0.545	0.43124866485595703	0.031992435455322266
gaussian	HS128	271	0.545	0.575	0.5143425337117337	0.5234515056022409	0.545	0.575	0.4348170757293701	0.032865285873413086
gaussian	HS128	272	0.615	0.59	0.5015908513816234	0.48751391942022837	0.615	0.59	0.41800689697265625	0.03259158134460449
gaussian	HS128	273	0.565	0.63	0.43695862174123046	0.5167252783563552	0.565	0.63	0.42825865745544434	0.03303980827331543
gaussian	HS128	274	0.6	0.605	0.551071567837012	0.516573678256265	0.6	0.605	0.43472957611083984	0.043121337890625
gaussian	HS128	275	0.545	0.615	0.4954701545232688	0.5609102951825373	0.545	0.615	0.4274775981903076	0.032874107360839844
gaussian	HS128	276	0.54	0.55	0.49338613625076877	0.4869966618872558	0.54	0.55	0.4440338611602783	0.03224468231201172
gaussian	HS128	277	0.615	0.57	0.47053592772288755	0.42794670276287927	0.615	0.57	0.4423038959503174	0.03291773796081543
gaussian	HS128	278	0.58	0.605	0.5381782245663715	0.5694846148412109	0.58	0.605	0.4501311779022217	0.032590627670288086
gaussian	HS128	279	0.575	0.67	0.49556491753860177	0.5690609174226071	0.575	0.67	0.4346330165863037	0.03516817092895508
gaussian	HS128	280	0.565	0.57	0.42956438073253006	0.5041757968256939	0.565	0.57	0.438734769821167	0.03397107124328613
gaussian	HS128	281	0.57	0.615	0.4686563712247443	0.519080274242578	0.57	0.615	0.4480879306793213	0.03238964080810547
gaussian	HS128	282	0.55	0.605	0.494694173213492	0.5226213128942002	0.55	0.605	0.4318201541900635	0.03242182731628418
gaussian	HS128	283	0.51	0.56	0.4277493889980584	0.4962298561718446	0.51	0.56	0.43614673614501953	0.03364706039428711
gaussian	HS128	284	0.55	0.63	0.4382162911503804	0.5644043892525799	0.55	0.63	0.43396472930908203	0.03262042999267578
gaussian	HS128	285	0.515	0.58	0.3711035476615804	0.5064381772861899	0.515	0.58	0.44304728507995605	0.03350257873535156
gaussian	HS128	286	0.675	0.62	0.5620943988227811	0.5003445698206284	0.675	0.62	0.4291648864746094	0.032108306884765625
gaussian	HS128	287	0.56	0.575	0.41551490728998397	0.43773923444976076	0.56	0.575	0.4289684295654297	0.03272652626037598
gaussian	HS128	288	0.61	0.59	0.5314650570505185	0.5033940050606076	0.61	0.59	0.4551210403442383	0.17074966430664062
gaussian	HS128	289	0.585	0.63	0.4888580456909898	0.5679111624956867	0.585	0.63	0.45046305656433105	0.032937049865722656
gaussian	HS128	290	0.615	0.655	0.4829349681648436	0.523020643393938	0.615	0.655	0.47348713874816895	0.03305387496948242
gaussian	HS128	291	0.56	0.625	0.4116043655797754	0.4740366881577527	0.56	0.625	0.457181453704834	0.0327153205871582
gaussian	HS128	292	0.555	0.615	0.3555871952132578	0.4116458158939929	0.555	0.615	0.4686582088470459	0.032068490982055664
gaussian	HS128	293	0.56	0.635	0.5530112060841503	0.615909921271399	0.56	0.635	0.4494955539703369	0.0351872444152832
gaussian	HS128	294	0.58	0.605	0.4629047702604467	0.5185334515756476	0.58	0.605	0.44661593437194824	0.03315234184265137
gaussian	HS128	295	0.615	0.595	0.5155543028671377	0.5281784663850752	0.615	0.595	0.44820213317871094	0.032027244567871094
gaussian	HS128	296	0.595	0.61	0.5261747377409485	0.5536323873693411	0.595	0.61	0.4293370246887207	0.03276467323303223
gaussian	HS128	297	0.645	0.66	0.5608468401656895	0.5708901663347086	0.645	0.66	0.43740010261535645	0.03272724151611328
gaussian	HS128	298	0.7	0.685	0.6839332669235747	0.6783661262109537	0.7	0.685	0.4386415481567383	0.032491207122802734
gaussian	HS128	299	0.6	0.605	0.5373265073696711	0.5682663970765225	0.6	0.605	0.4358220100402832	0.04259490966796875
gaussian	HS128	300	0.52	0.52	0.342398337526749	0.3901672706020532	0.52	0.52	0.447681188583374	0.032135009765625
gaussian	H16	301	0.66	0.64	0.6108689140407773	0.5888810773375353	0.66	0.64	0.4172956943511963	0.032730817794799805
gaussian	H16	302	0.63	0.695	0.47369275936349103	0.5418408665332324	0.63	0.695	0.3801393508911133	0.03333568572998047
gaussian	H16	303	0.635	0.665	0.6005381680842421	0.597901935175823	0.635	0.665	0.3943173885345459	0.03269362449645996
gaussian	H16	304	0.565	0.555	0.4180829891709138	0.41310628880860695	0.565	0.555	0.42754387855529785	0.03545713424682617
gaussian	H16	305	0.67	0.59	0.5493069065527597	0.3921059141863381	0.67	0.59	0.4339776039123535	0.03555178642272949
