dim,signature,max_depth,trial,product_rf_accuracy,sklearn_rf_accuracy,tangent_rf_accuracy,ensemble_accuracy
1024,HH,19,8,0.976,0.98,0.988,0.8
1024,HH,1,9,0.724,0.69,0.658,0.388
1024,HH,2,9,0.818,0.796,0.75,0.574
1024,HH,3,9,0.88,0.878,0.904,0.736
1024,HH,4,9,0.922,0.914,0.918,0.782
1024,HH,5,9,0.922,0.922,0.934,0.838
1024,HH,6,9,0.936,0.942,0.94,0.85
1024,HH,7,9,0.944,0.946,0.944,0.872
1024,HH,8,9,0.942,0.94,0.96,0.86
1024,HH,9,9,0.946,0.948,0.958,0.858
1024,HH,10,9,0.952,0.94,0.968,0.852
1024,HH,11,9,0.952,0.93,0.964,0.85
1024,HH,12,9,0.95,0.928,0.954,0.854
1024,HH,13,9,0.95,0.928,0.956,0.854
1024,HH,14,9,0.95,0.928,0.958,0.854
1024,HH,15,9,0.95,0.928,0.958,0.854
1024,HH,16,9,0.95,0.928,0.958,0.854
1024,HH,17,9,0.95,0.928,0.958,0.854
1024,HH,18,9,0.95,0.928,0.958,0.854
1024,HH,19,9,0.95,0.928,0.958,0.854
1024,SS,1,0,0.394,0.4,0.33,0.31
1024,SS,2,0,0.578,0.57,0.534,0.422
1024,SS,3,0,0.798,0.724,0.728,0.52
1024,SS,4,0,0.898,0.858,0.838,0.64
1024,SS,5,0,0.886,0.898,0.914,0.67
1024,SS,6,0,0.892,0.89,0.914,0.712
1024,SS,7,0,0.89,0.91,0.912,0.662
1024,SS,8,0,0.892,0.906,0.932,0.658
1024,SS,9,0,0.886,0.908,0.932,0.652
1024,SS,10,0,0.888,0.918,0.938,0.648
1024,SS,11,0,0.888,0.92,0.934,0.648
1024,SS,12,0,0.888,0.924,0.94,0.648
1024,SS,13,0,0.888,0.904,0.93,0.648
1024,SS,14,0,0.888,0.916,0.934,0.648
1024,SS,15,0,0.888,0.916,0.928,0.648
1024,SS,16,0,0.888,0.916,0.928,0.648
1024,SS,17,0,0.888,0.916,0.928,0.648
1024,SS,18,0,0.888,0.916,0.928,0.648
1024,SS,19,0,0.888,0.916,0.924,0.648
1024,SS,1,1,0.472,0.478,0.46,0.438
1024,SS,2,1,0.614,0.626,0.718,0.554
1024,SS,3,1,0.84,0.838,0.818,0.652
1024,SS,4,1,0.89,0.902,0.886,0.676
1024,SS,5,1,0.918,0.922,0.912,0.774
1024,SS,6,1,0.916,0.932,0.926,0.776
1024,SS,7,1,0.908,0.92,0.92,0.8
1024,SS,8,1,0.908,0.926,0.928,0.786
1024,SS,9,1,0.906,0.924,0.938,0.774
1024,SS,10,1,0.91,0.938,0.948,0.774
1024,SS,11,1,0.91,0.94,0.942,0.772
1024,SS,12,1,0.91,0.938,0.942,0.772
1024,SS,13,1,0.91,0.936,0.94,0.772
1024,SS,14,1,0.91,0.93,0.94,0.772
1024,SS,15,1,0.91,0.928,0.946,0.772
1024,SS,16,1,0.91,0.928,0.946,0.772
1024,SS,17,1,0.91,0.928,0.944,0.772
1024,SS,18,1,0.91,0.928,0.942,0.772
1024,SS,19,1,0.91,0.928,0.942,0.772
1024,SS,1,2,0.376,0.478,0.468,0.17
1024,SS,2,2,0.636,0.736,0.71,0.276
1024,SS,3,2,0.804,0.824,0.808,0.212
1024,SS,4,2,0.886,0.876,0.838,0.226
1024,SS,5,2,0.92,0.918,0.888,0.178
1024,SS,6,2,0.932,0.936,0.942,0.162
1024,SS,7,2,0.928,0.934,0.936,0.16
1024,SS,8,2,0.928,0.95,0.944,0.16
1024,SS,9,2,0.93,0.958,0.95,0.158
1024,SS,10,2,0.93,0.946,0.956,0.158
1024,SS,11,2,0.93,0.938,0.952,0.158
1024,SS,12,2,0.93,0.936,0.956,0.158
1024,SS,13,2,0.93,0.944,0.956,0.158
1024,SS,14,2,0.93,0.944,0.956,0.158
1024,SS,15,2,0.93,0.944,0.956,0.158
1024,SS,16,2,0.93,0.944,0.954,0.158
1024,SS,17,2,0.93,0.944,0.954,0.158
1024,SS,18,2,0.93,0.944,0.954,0.158
1024,SS,19,2,0.93,0.944,0.954,0.158
1024,SS,1,3,0.574,0.554,0.55,0.408
1024,SS,2,3,0.696,0.702,0.71,0.59
1024,SS,3,3,0.808,0.796,0.818,0.712
1024,SS,4,3,0.886,0.848,0.85,0.736
1024,SS,5,3,0.898,0.898,0.868,0.624
1024,SS,6,3,0.902,0.9,0.896,0.626
1024,SS,7,3,0.896,0.896,0.936,0.636
1024,SS,8,3,0.888,0.902,0.91,0.636
1024,SS,9,3,0.884,0.89,0.916,0.64
1024,SS,10,3,0.884,0.902,0.916,0.628
1024,SS,11,3,0.884,0.908,0.928,0.628
1024,SS,12,3,0.884,0.902,0.934,0.624
1024,SS,13,3,0.884,0.91,0.926,0.618
1024,SS,14,3,0.884,0.908,0.932,0.618
1024,SS,15,3,0.884,0.908,0.928,0.618
1024,SS,16,3,0.884,0.908,0.928,0.618
1024,SS,17,3,0.884,0.908,0.932,0.618
1024,SS,18,3,0.884,0.908,0.932,0.618
1024,SS,19,3,0.884,0.908,0.942,0.618
1024,SS,1,4,0.506,0.472,0.558,0.322
1024,SS,2,4,0.708,0.698,0.69,0.52
1024,SS,3,4,0.848,0.8,0.796,0.676
1024,SS,4,4,0.886,0.842,0.856,0.706
1024,SS,5,4,0.9,0.904,0.89,0.742
1024,SS,6,4,0.912,0.938,0.92,0.736
1024,SS,7,4,0.914,0.942,0.956,0.726
1024,SS,8,4,0.91,0.924,0.956,0.726
1024,SS,9,4,0.912,0.926,0.958,0.726
1024,SS,10,4,0.91,0.932,0.946,0.726
1024,SS,11,4,0.91,0.938,0.948,0.726
1024,SS,12,4,0.91,0.936,0.948,0.726
1024,SS,13,4,0.91,0.93,0.948,0.726
1024,SS,14,4,0.91,0.926,0.944,0.726
1024,SS,15,4,0.91,0.926,0.946,0.726
1024,SS,16,4,0.91,0.926,0.942,0.726
1024,SS,17,4,0.91,0.926,0.94,0.726
1024,SS,18,4,0.91,0.926,0.94,0.726
1024,SS,19,4,0.91,0.926,0.94,0.726
1024,SS,1,5,0.626,0.592,0.674,0.508
1024,SS,2,5,0.772,0.77,0.766,0.638
1024,SS,3,5,0.816,0.82,0.814,0.74
1024,SS,4,5,0.848,0.882,0.87,0.732
1024,SS,5,5,0.892,0.908,0.898,0.75
1024,SS,6,5,0.886,0.9,0.906,0.778
1024,SS,7,5,0.884,0.894,0.934,0.766
1024,SS,8,5,0.884,0.912,0.942,0.756
1024,SS,9,5,0.886,0.92,0.938,0.756
1024,SS,10,5,0.882,0.908,0.948,0.754
1024,SS,11,5,0.882,0.918,0.938,0.754
1024,SS,12,5,0.882,0.92,0.944,0.748
1024,SS,13,5,0.882,0.916,0.946,0.748
1024,SS,14,5,0.882,0.916,0.944,0.748
1024,SS,15,5,0.882,0.916,0.946,0.748
1024,SS,16,5,0.882,0.916,0.942,0.748
1024,SS,17,5,0.882,0.916,0.942,0.748
1024,SS,18,5,0.882,0.916,0.942,0.748
1024,SS,19,5,0.882,0.916,0.942,0.748
1024,SS,1,6,0.418,0.422,0.558,0.294
1024,SS,2,6,0.734,0.738,0.76,0.506
1024,SS,3,6,0.872,0.78,0.836,0.558
1024,SS,4,6,0.914,0.864,0.878,0.678
1024,SS,5,6,0.916,0.902,0.902,0.676
1024,SS,6,6,0.906,0.908,0.92,0.742
1024,SS,7,6,0.91,0.902,0.928,0.752
1024,SS,8,6,0.914,0.892,0.926,0.748
1024,SS,9,6,0.916,0.912,0.924,0.75
1024,SS,10,6,0.916,0.916,0.944,0.75
1024,SS,11,6,0.916,0.91,0.94,0.75
1024,SS,12,6,0.916,0.92,0.938,0.75
1024,SS,13,6,0.916,0.914,0.94,0.75
1024,SS,14,6,0.916,0.91,0.94,0.75
1024,SS,15,6,0.916,0.91,0.94,0.75
1024,SS,16,6,0.916,0.91,0.938,0.75
1024,SS,17,6,0.916,0.91,0.938,0.75
1024,SS,18,6,0.916,0.91,0.938,0.75
1024,SS,19,6,0.916,0.91,0.938,0.75
1024,SS,1,7,0.458,0.43,0.362,0.432
1024,SS,2,7,0.692,0.702,0.702,0.586
1024,SS,3,7,0.882,0.832,0.842,0.766
1024,SS,4,7,0.904,0.884,0.886,0.786
1024,SS,5,7,0.942,0.916,0.908,0.764
1024,SS,6,7,0.934,0.922,0.95,0.792
1024,SS,7,7,0.924,0.92,0.96,0.776
1024,SS,8,7,0.926,0.938,0.94,0.758
1024,SS,9,7,0.918,0.928,0.95,0.754
1024,SS,10,7,0.916,0.928,0.942,0.752
1024,SS,11,7,0.916,0.93,0.946,0.746
1024,SS,12,7,0.916,0.942,0.956,0.746
1024,SS,13,7,0.916,0.928,0.946,0.746
1024,SS,14,7,0.916,0.938,0.946,0.746
1024,SS,15,7,0.916,0.934,0.952,0.746
1024,SS,16,7,0.916,0.934,0.95,0.746
1024,SS,17,7,0.916,0.934,0.948,0.746
1024,SS,18,7,0.916,0.934,0.95,0.746
1024,SS,19,7,0.916,0.934,0.95,0.746
1024,SS,1,8,0.578,0.626,0.602,0.444
1024,SS,2,8,0.712,0.772,0.788,0.578
1024,SS,3,8,0.854,0.892,0.89,0.686
1024,SS,4,8,0.896,0.912,0.914,0.768
1024,SS,5,8,0.92,0.94,0.934,0.796
1024,SS,6,8,0.926,0.936,0.94,0.79
1024,SS,7,8,0.928,0.934,0.942,0.788
1024,SS,8,8,0.93,0.932,0.954,0.782
1024,SS,9,8,0.934,0.93,0.956,0.77
1024,SS,10,8,0.932,0.944,0.954,0.768
1024,SS,11,8,0.934,0.932,0.958,0.768
1024,SS,12,8,0.934,0.936,0.956,0.768
1024,SS,13,8,0.934,0.934,0.952,0.768
1024,SS,14,8,0.934,0.93,0.952,0.768
1024,SS,15,8,0.934,0.932,0.948,0.768
1024,SS,16,8,0.934,0.932,0.946,0.768
1024,SS,17,8,0.934,0.932,0.946,0.768
1024,SS,18,8,0.934,0.932,0.948,0.768
1024,SS,19,8,0.934,0.932,0.948,0.768
1024,SS,1,9,0.548,0.662,0.662,0.364
1024,SS,2,9,0.812,0.788,0.776,0.524
1024,SS,3,9,0.896,0.852,0.874,0.656
1024,SS,4,9,0.896,0.888,0.934,0.75
1024,SS,5,9,0.926,0.924,0.9,0.642
1024,SS,6,9,0.942,0.94,0.942,0.648
1024,SS,7,9,0.94,0.938,0.93,0.654
1024,SS,8,9,0.938,0.93,0.952,0.656
1024,SS,9,9,0.938,0.95,0.942,0.644
1024,SS,10,9,0.938,0.942,0.936,0.634
1024,SS,11,9,0.938,0.932,0.946,0.634
1024,SS,12,9,0.938,0.932,0.938,0.634
1024,SS,13,9,0.938,0.934,0.936,0.634
1024,SS,14,9,0.938,0.938,0.936,0.634
1024,SS,15,9,0.938,0.938,0.93,0.634
1024,SS,16,9,0.938,0.938,0.932,0.634
1024,SS,17,9,0.938,0.938,0.932,0.634
1024,SS,18,9,0.938,0.938,0.932,0.634
1024,SS,19,9,0.938,0.938,0.932,0.634
1024,HS,1,0,0.58,0.536,0.556,0.53
1024,HS,2,0,0.64,0.6,0.602,0.592
1024,HS,3,0,0.808,0.802,0.792,0.674
1024,HS,4,0,0.892,0.848,0.858,0.75
1024,HS,5,0,0.91,0.884,0.896,0.764
1024,HS,6,0,0.9,0.89,0.904,0.774
1024,HS,7,0,0.91,0.906,0.92,0.786
1024,HS,8,0,0.914,0.894,0.928,0.782
1024,HS,9,0,0.914,0.886,0.94,0.778
1024,HS,10,0,0.916,0.892,0.942,0.774
1024,HS,11,0,0.916,0.902,0.94,0.772
1024,HS,12,0,0.916,0.9,0.94,0.77
1024,HS,13,0,0.916,0.894,0.936,0.77
1024,HS,14,0,0.916,0.892,0.924,0.768
1024,HS,15,0,0.916,0.892,0.922,0.768
1024,HS,16,0,0.916,0.892,0.922,0.768
1024,HS,17,0,0.916,0.892,0.922,0.768
1024,HS,18,0,0.916,0.892,0.922,0.768
1024,HS,19,0,0.916,0.892,0.922,0.768
1024,HS,1,1,0.504,0.53,0.638,0.47
1024,HS,2,1,0.81,0.814,0.814,0.722
1024,HS,3,1,0.85,0.846,0.884,0.834
1024,HS,4,1,0.908,0.906,0.92,0.828
1024,HS,5,1,0.932,0.928,0.93,0.822
1024,HS,6,1,0.928,0.932,0.946,0.802
1024,HS,7,1,0.938,0.94,0.962,0.82
1024,HS,8,1,0.93,0.94,0.958,0.812
1024,HS,9,1,0.928,0.926,0.962,0.798
1024,HS,10,1,0.928,0.932,0.954,0.794
1024,HS,11,1,0.928,0.94,0.962,0.794
1024,HS,12,1,0.928,0.938,0.962,0.794
1024,HS,13,1,0.928,0.934,0.958,0.794
1024,HS,14,1,0.928,0.938,0.958,0.794
1024,HS,15,1,0.928,0.938,0.958,0.794
1024,HS,16,1,0.928,0.938,0.958,0.794
1024,HS,17,1,0.928,0.938,0.958,0.794
1024,HS,18,1,0.928,0.938,0.958,0.794
1024,HS,19,1,0.928,0.938,0.958,0.794
1024,HS,1,2,0.662,0.596,0.546,0.332
1024,HS,2,2,0.826,0.774,0.78,0.492
1024,HS,3,2,0.88,0.83,0.844,0.658
1024,HS,4,2,0.884,0.862,0.88,0.752
1024,HS,5,2,0.918,0.904,0.92,0.78
1024,HS,6,2,0.932,0.918,0.934,0.794
1024,HS,7,2,0.946,0.926,0.942,0.786
1024,HS,8,2,0.942,0.924,0.962,0.766
1024,HS,9,2,0.942,0.932,0.97,0.76
1024,HS,10,2,0.944,0.928,0.96,0.754
1024,HS,11,2,0.942,0.928,0.954,0.748
1024,HS,12,2,0.942,0.932,0.952,0.748
1024,HS,13,2,0.942,0.932,0.954,0.748
1024,HS,14,2,0.942,0.932,0.952,0.748
1024,HS,15,2,0.942,0.932,0.948,0.748
1024,HS,16,2,0.942,0.932,0.95,0.748
1024,HS,17,2,0.942,0.932,0.952,0.748
1024,HS,18,2,0.942,0.932,0.952,0.748
1024,HS,19,2,0.942,0.932,0.952,0.748
1024,HS,1,3,0.658,0.664,0.662,0.598
1024,HS,2,3,0.83,0.796,0.758,0.754
1024,HS,3,3,0.886,0.83,0.842,0.814
1024,HS,4,3,0.926,0.876,0.9,0.852
1024,HS,5,3,0.918,0.888,0.914,0.878
1024,HS,6,3,0.928,0.906,0.93,0.874
1024,HS,7,3,0.906,0.912,0.94,0.87
1024,HS,8,3,0.906,0.914,0.942,0.872
1024,HS,9,3,0.902,0.922,0.952,0.866
1024,HS,10,3,0.9,0.918,0.956,0.866
1024,HS,11,3,0.9,0.904,0.952,0.866
1024,HS,12,3,0.9,0.906,0.952,0.866
1024,HS,13,3,0.9,0.906,0.956,0.866
1024,HS,14,3,0.9,0.906,0.954,0.866
1024,HS,15,3,0.9,0.906,0.954,0.866
1024,HS,16,3,0.9,0.906,0.954,0.866
1024,HS,17,3,0.9,0.906,0.954,0.866
1024,HS,18,3,0.9,0.906,0.954,0.866
1024,HS,19,3,0.9,0.906,0.954,0.866
1024,HS,1,4,0.644,0.648,0.602,0.498
1024,HS,2,4,0.726,0.732,0.722,0.544
1024,HS,3,4,0.788,0.816,0.828,0.664
1024,HS,4,4,0.89,0.9,0.908,0.702
1024,HS,5,4,0.914,0.918,0.942,0.762
1024,HS,6,4,0.904,0.932,0.96,0.774
1024,HS,7,4,0.906,0.926,0.96,0.78
1024,HS,8,4,0.908,0.944,0.97,0.79
1024,HS,9,4,0.908,0.934,0.966,0.782
1024,HS,10,4,0.906,0.94,0.96,0.78
1024,HS,11,4,0.906,0.94,0.97,0.78
1024,HS,12,4,0.906,0.94,0.962,0.78
1024,HS,13,4,0.906,0.94,0.958,0.78
1024,HS,14,4,0.906,0.94,0.958,0.78
1024,HS,15,4,0.906,0.94,0.958,0.78
1024,HS,16,4,0.906,0.94,0.958,0.78
1024,HS,17,4,0.906,0.94,0.958,0.78
1024,HS,18,4,0.906,0.94,0.958,0.78
1024,HS,19,4,0.906,0.94,0.958,0.78
1024,HS,1,5,0.486,0.47,0.458,0.336
1024,HS,2,5,0.676,0.712,0.606,0.508
1024,HS,3,5,0.834,0.798,0.814,0.66
1024,HS,4,5,0.91,0.892,0.852,0.76
1024,HS,5,5,0.932,0.906,0.922,0.78
1024,HS,6,5,0.93,0.902,0.936,0.792
1024,HS,7,5,0.934,0.912,0.936,0.82
1024,HS,8,5,0.936,0.91,0.948,0.818
1024,HS,9,5,0.934,0.9,0.944,0.822
1024,HS,10,5,0.932,0.906,0.944,0.814
1024,HS,11,5,0.932,0.902,0.956,0.812
1024,HS,12,5,0.932,0.916,0.952,0.812
1024,HS,13,5,0.932,0.904,0.952,0.812
1024,HS,14,5,0.932,0.91,0.95,0.812
1024,HS,15,5,0.932,0.91,0.948,0.812
1024,HS,16,5,0.932,0.91,0.948,0.812
1024,HS,17,5,0.932,0.91,0.948,0.812
1024,HS,18,5,0.932,0.91,0.948,0.812
1024,HS,19,5,0.932,0.91,0.948,0.812
1024,HS,1,6,0.386,0.378,0.376,0.384
1024,HS,2,6,0.72,0.754,0.712,0.498
1024,HS,3,6,0.84,0.838,0.848,0.672
1024,HS,4,6,0.91,0.878,0.888,0.714
1024,HS,5,6,0.918,0.9,0.9,0.742
1024,HS,6,6,0.926,0.908,0.958,0.754
1024,HS,7,6,0.922,0.924,0.93,0.72
1024,HS,8,6,0.926,0.904,0.946,0.726
1024,HS,9,6,0.928,0.922,0.946,0.738
1024,HS,10,6,0.928,0.918,0.944,0.736
1024,HS,11,6,0.928,0.93,0.948,0.734
1024,HS,12,6,0.926,0.922,0.958,0.736
1024,HS,13,6,0.926,0.92,0.946,0.736
1024,HS,14,6,0.926,0.92,0.95,0.736
1024,HS,15,6,0.926,0.92,0.95,0.736
1024,HS,16,6,0.926,0.92,0.95,0.736
1024,HS,17,6,0.926,0.92,0.95,0.736
1024,HS,18,6,0.926,0.92,0.95,0.736
1024,HS,19,6,0.926,0.92,0.95,0.736
1024,HS,1,7,0.634,0.624,0.618,0.398
1024,HS,2,7,0.81,0.778,0.772,0.714
1024,HS,3,7,0.88,0.858,0.87,0.766
1024,HS,4,7,0.932,0.886,0.91,0.822
1024,HS,5,7,0.934,0.926,0.94,0.84
1024,HS,6,7,0.942,0.932,0.954,0.822
1024,HS,7,7,0.952,0.948,0.976,0.814
1024,HS,8,7,0.956,0.944,0.956,0.802
1024,HS,9,7,0.952,0.93,0.966,0.798
1024,HS,10,7,0.956,0.924,0.954,0.798
1024,HS,11,7,0.956,0.934,0.962,0.796
1024,HS,12,7,0.956,0.922,0.946,0.796
1024,HS,13,7,0.956,0.924,0.954,0.796
1024,HS,14,7,0.956,0.924,0.946,0.796
1024,HS,15,7,0.956,0.924,0.954,0.796
1024,HS,16,7,0.956,0.924,0.954,0.796
1024,HS,17,7,0.956,0.924,0.952,0.796
1024,HS,18,7,0.956,0.924,0.952,0.796
1024,HS,19,7,0.956,0.924,0.952,0.796
1024,HS,1,8,0.7,0.66,0.64,0.596
1024,HS,2,8,0.784,0.766,0.782,0.698
1024,HS,3,8,0.88,0.852,0.868,0.756
1024,HS,4,8,0.922,0.872,0.924,0.812
1024,HS,5,8,0.932,0.89,0.92,0.834
1024,HS,6,8,0.944,0.9,0.96,0.822
1024,HS,7,8,0.944,0.92,0.954,0.808
1024,HS,8,8,0.94,0.92,0.954,0.798
1024,HS,9,8,0.942,0.914,0.956,0.796
1024,HS,10,8,0.94,0.896,0.964,0.794
1024,HS,11,8,0.94,0.898,0.948,0.794
1024,HS,12,8,0.94,0.898,0.944,0.794
1024,HS,13,8,0.94,0.898,0.944,0.794
1024,HS,14,8,0.94,0.898,0.944,0.794
1024,HS,15,8,0.94,0.898,0.944,0.794
1024,HS,16,8,0.94,0.898,0.944,0.794
1024,HS,17,8,0.94,0.898,0.944,0.794
1024,HS,18,8,0.94,0.898,0.944,0.794
1024,HS,19,8,0.94,0.898,0.944,0.794
1024,HS,1,9,0.546,0.534,0.522,0.278
1024,HS,2,9,0.778,0.714,0.71,0.532
1024,HS,3,9,0.818,0.788,0.814,0.736
1024,HS,4,9,0.87,0.838,0.84,0.804
1024,HS,5,9,0.886,0.858,0.9,0.818
1024,HS,6,9,0.912,0.89,0.906,0.804
1024,HS,7,9,0.902,0.898,0.91,0.802
1024,HS,8,9,0.9,0.91,0.934,0.8
1024,HS,9,9,0.896,0.906,0.93,0.8
1024,HS,10,9,0.894,0.892,0.922,0.8
1024,HS,11,9,0.894,0.902,0.938,0.8
1024,HS,12,9,0.894,0.894,0.934,0.8
1024,HS,13,9,0.894,0.894,0.94,0.8
1024,HS,14,9,0.894,0.894,0.936,0.8
1024,HS,15,9,0.894,0.894,0.936,0.8
1024,HS,16,9,0.894,0.894,0.936,0.8
1024,HS,17,9,0.894,0.894,0.936,0.8
1024,HS,18,9,0.894,0.894,0.936,0.8
1024,HS,19,9,0.894,0.894,0.936,0.8
256,H,1,0,0.646,0.626,0.576,0.372
256,H,2,0,0.846,0.846,0.852,0.548
256,H,3,0,0.878,0.906,0.916,0.644
256,H,4,0,0.954,0.966,0.964,0.786
256,H,5,0,0.988,0.988,0.986,0.864
256,H,6,0,0.992,0.99,0.992,0.886
256,H,7,0,0.996,0.992,0.998,0.898
256,H,8,0,0.992,0.986,0.998,0.906
256,H,9,0,0.994,0.988,1.0,0.91
256,H,10,0,0.994,0.988,1.0,0.912
256,H,11,0,0.996,0.988,1.0,0.912
256,H,12,0,0.996,0.988,1.0,0.912
256,H,13,0,0.996,0.988,1.0,0.912
256,H,14,0,0.996,0.988,1.0,0.912
256,H,15,0,0.996,0.988,1.0,0.912
256,H,16,0,0.996,0.988,1.0,0.912
256,H,17,0,0.996,0.988,1.0,0.912
256,H,18,0,0.996,0.988,1.0,0.912
256,H,19,0,0.996,0.988,1.0,0.912
256,H,1,1,0.566,0.444,0.498,0.43
256,H,2,1,0.804,0.778,0.83,0.516
256,H,3,1,0.938,0.926,0.94,0.634
256,H,4,1,0.97,0.984,0.99,0.688
256,H,5,1,1.0,0.992,0.996,0.772
256,H,6,1,1.0,0.988,0.996,0.802
256,H,7,1,0.998,0.992,1.0,0.846
256,H,8,1,0.998,0.99,1.0,0.862
256,H,9,1,0.998,0.996,0.998,0.884
256,H,10,1,0.998,0.996,0.998,0.884
256,H,11,1,0.998,0.994,1.0,0.884
256,H,12,1,0.998,0.994,1.0,0.884
256,H,13,1,0.998,0.994,1.0,0.884
256,H,14,1,0.998,0.994,1.0,0.884
256,H,15,1,0.998,0.994,1.0,0.884
256,H,16,1,0.998,0.994,1.0,0.884
256,H,17,1,0.998,0.994,1.0,0.884
256,H,18,1,0.998,0.994,1.0,0.884
256,H,19,1,0.998,0.994,1.0,0.884
256,H,1,2,0.778,0.732,0.864,0.372
256,H,2,2,0.94,0.938,0.944,0.534
256,H,3,2,0.964,0.974,0.984,0.658
256,H,4,2,0.986,0.99,0.994,0.796
256,H,5,2,0.996,0.986,0.996,0.922
256,H,6,2,0.996,0.988,0.994,0.948
256,H,7,2,0.996,0.988,0.996,0.944
256,H,8,2,0.996,0.988,0.994,0.944
256,H,9,2,0.996,0.992,0.996,0.944
256,H,10,2,0.996,0.992,0.996,0.944
256,H,11,2,0.996,0.992,0.996,0.944
256,H,12,2,0.996,0.992,0.996,0.944
256,H,13,2,0.996,0.992,0.996,0.944
256,H,14,2,0.996,0.992,0.996,0.944
256,H,15,2,0.996,0.992,0.996,0.944
256,H,16,2,0.996,0.992,0.996,0.944
256,H,17,2,0.996,0.992,0.996,0.944
256,H,18,2,0.996,0.992,0.996,0.944
256,H,19,2,0.996,0.992,0.996,0.944
256,H,1,3,0.62,0.494,0.59,0.46
256,H,2,3,0.722,0.708,0.674,0.586
256,H,3,3,0.912,0.928,0.914,0.712
256,H,4,3,0.966,0.968,0.968,0.81
256,H,5,3,0.982,0.974,0.99,0.854
256,H,6,3,0.99,0.976,0.98,0.864
256,H,7,3,0.99,0.98,0.986,0.886
256,H,8,3,0.99,0.976,0.99,0.898
256,H,9,3,0.992,0.978,0.99,0.902
256,H,10,3,0.99,0.98,0.994,0.91
256,H,11,3,0.992,0.98,0.994,0.908
256,H,12,3,0.992,0.98,0.994,0.908
256,H,13,3,0.992,0.98,0.994,0.908
256,H,14,3,0.992,0.98,0.994,0.908
256,H,15,3,0.992,0.98,0.994,0.908
256,H,16,3,0.992,0.98,0.994,0.908
256,H,17,3,0.992,0.98,0.994,0.908
256,H,18,3,0.992,0.98,0.994,0.908
256,H,19,3,0.992,0.98,0.994,0.908
256,H,1,4,0.774,0.664,0.644,0.332
256,H,2,4,0.87,0.81,0.882,0.52
256,H,3,4,0.95,0.944,0.932,0.818
256,H,4,4,0.984,0.964,0.976,0.908
256,H,5,4,0.99,0.984,0.994,0.914
256,H,6,4,0.99,0.986,0.992,0.916
256,H,7,4,0.99,0.986,0.994,0.914
256,H,8,4,0.992,0.982,0.992,0.914
256,H,9,4,0.992,0.982,0.994,0.914
256,H,10,4,0.992,0.982,0.994,0.914
256,H,11,4,0.992,0.982,0.994,0.914
256,H,12,4,0.992,0.982,0.994,0.914
256,H,13,4,0.992,0.982,0.994,0.914
256,H,14,4,0.992,0.982,0.994,0.914
256,H,15,4,0.992,0.982,0.994,0.914
256,H,16,4,0.992,0.982,0.994,0.914
256,H,17,4,0.992,0.982,0.994,0.914
256,H,18,4,0.992,0.982,0.994,0.914
256,H,19,4,0.992,0.982,0.994,0.914
256,H,1,5,0.542,0.596,0.586,0.346
256,H,2,5,0.922,0.844,0.822,0.514
256,H,3,5,0.95,0.942,0.944,0.666
256,H,4,5,0.966,0.952,0.956,0.802
256,H,5,5,0.974,0.96,0.968,0.888
256,H,6,5,0.978,0.966,0.972,0.92
256,H,7,5,0.984,0.964,0.976,0.92
256,H,8,5,0.982,0.968,0.972,0.924
256,H,9,5,0.982,0.968,0.972,0.928
256,H,10,5,0.982,0.968,0.972,0.928
256,H,11,5,0.982,0.968,0.974,0.928
256,H,12,5,0.982,0.968,0.974,0.928
256,H,13,5,0.982,0.968,0.974,0.928
256,H,14,5,0.982,0.968,0.974,0.928
256,H,15,5,0.982,0.968,0.974,0.928
256,H,16,5,0.982,0.968,0.974,0.928
256,H,17,5,0.982,0.968,0.974,0.928
256,H,18,5,0.982,0.968,0.974,0.928
256,H,19,5,0.982,0.968,0.974,0.928
256,H,1,6,0.556,0.64,0.696,0.386
256,H,2,6,0.788,0.856,0.862,0.508
256,H,3,6,0.926,0.988,0.99,0.642
256,H,4,6,0.978,0.994,0.996,0.762
256,H,5,6,0.992,0.994,1.0,0.858
256,H,6,6,0.996,0.998,1.0,0.91
256,H,7,6,0.998,1.0,1.0,0.916
256,H,8,6,0.998,0.996,0.998,0.924
256,H,9,6,0.998,0.996,0.998,0.922
256,H,10,6,0.998,0.998,0.998,0.922
256,H,11,6,0.998,0.998,0.998,0.922
256,H,12,6,0.998,0.998,0.998,0.922
256,H,13,6,0.998,0.998,0.998,0.922
256,H,14,6,0.998,0.998,0.998,0.922
256,H,15,6,0.998,0.998,0.998,0.922
256,H,16,6,0.998,0.998,0.998,0.922
256,H,17,6,0.998,0.998,0.998,0.922
256,H,18,6,0.998,0.998,0.998,0.922
256,H,19,6,0.998,0.998,0.998,0.922
256,H,1,7,0.672,0.684,0.678,0.462
256,H,2,7,0.79,0.716,0.784,0.64
256,H,3,7,0.92,0.914,0.89,0.72
256,H,4,7,0.99,0.982,0.986,0.808
256,H,5,7,0.996,0.986,0.99,0.852
256,H,6,7,0.996,0.988,0.998,0.868
256,H,7,7,0.992,0.988,0.996,0.894
256,H,8,7,0.992,0.988,0.998,0.904
256,H,9,7,0.992,0.988,0.998,0.904
256,H,10,7,0.992,0.988,0.998,0.904
256,H,11,7,0.992,0.988,0.996,0.906
256,H,12,7,0.992,0.988,0.998,0.906
256,H,13,7,0.992,0.988,0.998,0.916
256,H,14,7,0.992,0.988,0.998,0.916
