dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	SS64	252	0.62	0.635	0.645	0.66	0.3960569397336308	0.4909131665370322	0.4628080068068726	0.37959390301775275	0.62	0.635	0.645	0.66	0.11092972755432129	2.680725336074829	0.033296823501586914	0.03489828109741211
gaussian	SS64	253	0.625	0.615	0.575	0.66	0.41423575353367903	0.5291005047583994	0.3816519478834606	0.46228415227315667	0.625	0.615	0.575	0.66	0.11318373680114746	2.854264736175537	0.034009456634521484	0.03416919708251953
gaussian	SS64	254	0.71	0.505	0.66	0.73	0.5445672740226687	0.40844183110192966	0.5031458477110651	0.5544234366799694	0.71	0.505	0.66	0.73	0.11104774475097656	2.5830602645874023	0.03213620185852051	0.03456878662109375
gaussian	SS64	255	0.715	0.605	0.69	0.71	0.3907986111111111	0.48817531797407954	0.3781926406926407	0.40261744207192	0.715	0.605	0.69	0.71	0.11148452758789062	2.681245803833008	0.0332491397857666	0.03603053092956543
gaussian	SS64	256	0.745	0.595	0.71	0.7	0.5630033654171568	0.4516465958313408	0.5297090194506607	0.5222510822510822	0.745	0.595	0.71	0.7	0.11182975769042969	2.583026170730591	0.0326838493347168	0.03474307060241699
gaussian	SS64	257	0.725	0.565	0.7	0.67	0.44206911950880856	0.43180896962064547	0.42842707769178356	0.40863418265067675	0.725	0.565	0.7	0.67	0.11347603797912598	2.4987244606018066	0.03259086608886719	0.03522896766662598
gaussian	SS64	258	0.61	0.49	0.595	0.625	0.4917583244253675	0.44608876974269357	0.47582471776668545	0.48838230327592025	0.61	0.49	0.595	0.625	0.11056780815124512	2.758965492248535	0.031983137130737305	0.03478217124938965
gaussian	SS64	259	0.66	0.585	0.665	0.68	0.47557717404443495	0.4769423038044066	0.49481214236307614	0.48496227486854576	0.66	0.585	0.665	0.68	0.11098766326904297	2.5300347805023193	0.03256368637084961	0.034345388412475586
gaussian	SS64	260	0.63	0.535	0.61	0.675	0.5456245103515218	0.503334127072745	0.5169185929386994	0.593207289845308	0.63	0.535	0.61	0.675	0.11094856262207031	2.9078571796417236	0.03212785720825195	0.034655094146728516
gaussian	SS64	261	0.62	0.5	0.625	0.67	0.3920942672991853	0.36120088351546153	0.396502081185321	0.47512976621672154	0.62	0.5	0.625	0.67	0.1115121841430664	2.7616126537323	0.03311753273010254	0.03463244438171387
gaussian	SS64	262	0.625	0.55	0.635	0.625	0.4407006307371958	0.4476232540563846	0.44366314184809763	0.39880952380952384	0.625	0.55	0.635	0.625	0.11213445663452148	2.6736199855804443	0.03206682205200195	0.03413271903991699
gaussian	SS64	263	0.725	0.645	0.645	0.71	0.4011921010919338	0.44024014736363093	0.3583614542308151	0.3812108151999938	0.725	0.645	0.645	0.71	0.10946536064147949	2.335052490234375	0.03203272819519043	0.03358340263366699
gaussian	SS64	264	0.69	0.58	0.7	0.73	0.5416821560441565	0.5106326198475453	0.5577995677129507	0.6107906479065066	0.69	0.58	0.7	0.73	0.11086463928222656	2.731215715408325	0.03251242637634277	0.03438901901245117
gaussian	SS64	265	0.62	0.535	0.555	0.55	0.48121170677144165	0.4317065719562818	0.3881534010062164	0.3876504154688756	0.62	0.535	0.555	0.55	0.10869860649108887	2.726611852645874	0.032591819763183594	0.03389477729797363
gaussian	SS64	266	0.695	0.57	0.59	0.655	0.569280105926608	0.5316474047510251	0.46440219061592203	0.5300742220390509	0.695	0.57	0.59	0.655	0.11116743087768555	2.8661036491394043	0.03281736373901367	0.035076141357421875
gaussian	SS64	267	0.655	0.635	0.62	0.645	0.46704609467767366	0.5325414457609225	0.4354733988067654	0.49512475678182377	0.655	0.635	0.62	0.645	0.11081790924072266	2.533508062362671	0.03286290168762207	0.033908843994140625
gaussian	SS64	268	0.59	0.61	0.6	0.62	0.3789103679919614	0.5058091083295642	0.4004586301246523	0.39941186744426216	0.59	0.61	0.6	0.62	0.11075663566589355	2.630326986312866	0.03305554389953613	0.03590869903564453
gaussian	SS64	269	0.65	0.565	0.66	0.66	0.36158765317033426	0.471057233828973	0.37245829324948965	0.3707494994407815	0.65	0.565	0.66	0.66	0.11125612258911133	2.7524924278259277	0.033451080322265625	0.03413033485412598
gaussian	SS64	270	0.625	0.625	0.63	0.655	0.4669351243721953	0.5653505999990935	0.46694066432400716	0.5013834731576667	0.625	0.625	0.63	0.655	0.11320710182189941	2.7804222106933594	0.033470869064331055	0.03509831428527832
gaussian	HS64	271	0.79	0.56	0.765	0.76	0.7128021069624755	0.5306408149989106	0.6797258959708556	0.6830893880538378	0.79	0.56	0.765	0.76	0.12361741065979004	2.6857917308807373	0.032218217849731445	0.03726553916931152
gaussian	HS64	272	0.815	0.715	0.8	0.825	0.520648087964203	0.5611321760469887	0.5018429234029992	0.529652513868058	0.815	0.715	0.8	0.825	0.12407207489013672	1.95516037940979	0.033309221267700195	0.0340723991394043
gaussian	HS64	273	0.7	0.61	0.675	0.67	0.5086687604522191	0.5594457286373047	0.49775657795167777	0.4778145059223233	0.7	0.61	0.675	0.67	0.12238359451293945	2.3718132972717285	0.03274083137512207	0.03342437744140625
gaussian	HS64	274	0.765	0.625	0.74	0.735	0.3927588607906931	0.44394220975103327	0.37932469935245144	0.37675633574118295	0.765	0.625	0.74	0.735	0.12275195121765137	2.185572624206543	0.0334627628326416	0.03511834144592285
gaussian	HS64	275	0.7	0.735	0.73	0.685	0.50223648399899	0.6325616369150999	0.542425645059543	0.4713798495147904	0.7	0.735	0.73	0.685	0.12167549133300781	2.2069435119628906	0.03243064880371094	0.034097909927368164
gaussian	HS64	276	0.72	0.67	0.73	0.75	0.3982005749668288	0.542548102222605	0.4192768688781531	0.4972082015124546	0.72	0.67	0.73	0.75	0.11948943138122559	2.0746121406555176	0.031832218170166016	0.03637385368347168
gaussian	HS64	277	0.695	0.615	0.75	0.755	0.42751485740943573	0.46720867610419464	0.46531363558974853	0.4692613380197363	0.695	0.615	0.75	0.755	0.13770747184753418	2.3057305812835693	0.1720578670501709	0.033580780029296875
gaussian	HS64	278	0.76	0.735	0.76	0.755	0.5847374676202741	0.6899908539520554	0.5840625195646563	0.5856640234683649	0.76	0.735	0.76	0.755	0.11950469017028809	2.4080491065979004	0.032579660415649414	0.03433871269226074
gaussian	HS64	279	0.67	0.555	0.665	0.715	0.3829511455889616	0.4986607038357166	0.40394942806362677	0.4918559331407758	0.67	0.555	0.665	0.715	0.12209153175354004	2.4800968170166016	0.03205108642578125	0.03435969352722168
gaussian	HS64	280	0.77	0.61	0.74	0.78	0.5886824212363573	0.49300255753461353	0.533683363247053	0.5618413328272264	0.77	0.61	0.74	0.78	0.12242341041564941	2.4654641151428223	0.03173828125	0.03401541709899902
gaussian	HS64	281	0.735	0.7	0.755	0.685	0.6092067675796256	0.652912760775664	0.6419461855363287	0.5092628502005775	0.735	0.7	0.755	0.685	0.1224210262298584	2.3465094566345215	0.03335976600646973	0.034143924713134766
gaussian	HS64	282	0.76	0.795	0.755	0.77	0.46760950615049673	0.551033448028988	0.48442371953010244	0.45145264498564797	0.76	0.795	0.755	0.77	0.11980533599853516	2.023069143295288	0.03219771385192871	0.03319144248962402
gaussian	HS64	283	0.805	0.615	0.78	0.81	0.573516606224517	0.49148724082934614	0.5329142558024322	0.5343142152427058	0.805	0.615	0.78	0.81	0.12306046485900879	2.0722174644470215	0.031830787658691406	0.03488469123840332
gaussian	HS64	284	0.735	0.63	0.785	0.74	0.7045032684603776	0.617493694439418	0.7570063455911202	0.69519733167831	0.735	0.63	0.785	0.74	0.11799764633178711	2.642789363861084	0.03165912628173828	0.1716916561126709
gaussian	HS64	285	0.775	0.575	0.755	0.815	0.6120104533148012	0.508724696934413	0.5404419287235154	0.6589087677108959	0.775	0.575	0.755	0.815	0.12224197387695312	2.322885513305664	0.03279542922973633	0.0337677001953125
gaussian	HS64	286	0.8	0.72	0.78	0.765	0.5278011303200256	0.6388334185772832	0.5210793280901296	0.519728085642083	0.8	0.72	0.78	0.765	0.11862659454345703	2.1777312755584717	0.03240680694580078	0.03412055969238281
gaussian	HS64	287	0.72	0.6	0.755	0.755	0.3571660134160134	0.4785424696194267	0.45759412013307965	0.40389770653272394	0.72	0.6	0.755	0.755	0.1214447021484375	2.154470205307007	0.03269386291503906	0.034120798110961914
gaussian	HS64	288	0.815	0.665	0.845	0.83	0.6780698825146663	0.574217442976966	0.7182363610284282	0.6844119996511544	0.815	0.665	0.845	0.83	0.12155318260192871	2.0675876140594482	0.03440523147583008	0.035802364349365234
gaussian	HS64	289	0.705	0.68	0.67	0.73	0.39187285084891466	0.5357841860668906	0.38229620197705305	0.47409107197001016	0.705	0.68	0.67	0.73	0.12004280090332031	2.1772401332855225	0.03199577331542969	0.03445744514465332
gaussian	HS64	290	0.745	0.68	0.69	0.77	0.43371403488638316	0.5063612183061855	0.3585440332534098	0.5014500300323574	0.745	0.68	0.69	0.77	0.1215970516204834	2.0535101890563965	0.03231954574584961	0.03354978561401367
gaussian	HS64	291	0.74	0.565	0.735	0.745	0.5526319845812777	0.5118183080903134	0.5610244922341697	0.5318771052762038	0.74	0.565	0.735	0.745	0.1185445785522461	2.455411195755005	0.032161712646484375	0.03469228744506836
gaussian	HS64	292	0.645	0.635	0.695	0.735	0.4925211616421149	0.5950963260160624	0.5288346732206652	0.5670830832332934	0.645	0.635	0.695	0.735	0.11965322494506836	2.4063503742218018	0.03304028511047363	0.03350567817687988
gaussian	HS64	293	0.765	0.735	0.72	0.77	0.4707678700050747	0.577950223087713	0.3847235812133073	0.42609154664958837	0.765	0.735	0.72	0.77	0.1173849105834961	2.1607210636138916	0.03294539451599121	0.03677201271057129
gaussian	HS64	294	0.815	0.68	0.77	0.81	0.4315421048268844	0.48009911784810355	0.40373519432309435	0.4327878794315012	0.815	0.68	0.77	0.81	0.11933636665344238	1.9405643939971924	0.03266572952270508	0.033434391021728516
gaussian	HS64	295	0.755	0.63	0.77	0.755	0.5476702949989192	0.5219124318243865	0.5629680859783857	0.5223207332648039	0.755	0.63	0.77	0.755	0.12037873268127441	2.3979122638702393	0.03224349021911621	0.03610420227050781
gaussian	HS64	296	0.76	0.695	0.715	0.755	0.5837877624167946	0.6134750191329138	0.5547011427103836	0.5680096723121226	0.76	0.695	0.715	0.755	0.12180089950561523	2.2959470748901367	0.03192496299743652	0.034044504165649414
gaussian	HS64	297	0.8	0.78	0.73	0.8	0.42548548265460034	0.5367931861739912	0.3625583503685081	0.4059777221090987	0.8	0.78	0.73	0.8	0.11891794204711914	1.7236170768737793	0.03210926055908203	0.0354924201965332
gaussian	HS64	298	0.815	0.785	0.805	0.79	0.4730436006645684	0.5344994985458601	0.501621978432456	0.44597270753305257	0.815	0.785	0.805	0.79	0.12161087989807129	1.7076044082641602	0.03319811820983887	0.03557753562927246
gaussian	HS64	299	0.685	0.63	0.74	0.75	0.460549395275662	0.5856094139447139	0.4933655610171964	0.5683702453095282	0.685	0.63	0.74	0.75	0.12369513511657715	2.338864326477051	0.032274723052978516	0.03600454330444336
gaussian	HS64	300	0.725	0.565	0.725	0.745	0.6950904564180684	0.4913225048523449	0.6487286775627598	0.6877850570052582	0.725	0.565	0.725	0.745	0.12048196792602539	2.6472067832946777	0.032068729400634766	0.0350651741027832
gaussian	H16	301	0.785	0.895	0.815	0.825	0.42720940216329517	0.7889393683671659	0.4832200958482664	0.47320451442762684	0.785	0.895	0.815	0.825	0.11885619163513184	1.3986754417419434	0.03230619430541992	0.17033886909484863
gaussian	H16	302	0.805	0.89	0.83	0.82	0.6661783458658459	0.8524297359346673	0.7152101991813156	0.6415308547661489	0.805	0.89	0.83	0.82	0.11719775199890137	1.0374014377593994	0.0323948860168457	0.034249067306518555
gaussian	H16	303	0.85	0.92	0.865	0.885	0.4244236530082119	0.6593121029917661	0.42615778393582376	0.5198316478207783	0.85	0.92	0.865	0.885	0.11896514892578125	0.7022881507873535	0.032765865325927734	0.033899784088134766
gaussian	H16	304	0.73	0.785	0.795	0.76	0.5839763098221744	0.7399030628869339	0.6529409570845882	0.6280100962533878	0.73	0.785	0.795	0.76	0.11785697937011719	1.872685194015503	0.03269529342651367	0.03542518615722656
gaussian	H16	305	0.87	0.88	0.82	0.835	0.5858614049337256	0.6453990369760016	0.4737241474960361	0.45845948582549667	0.87	0.88	0.82	0.835	0.12440323829650879	1.1810088157653809	0.03323054313659668	0.03430438041687012
gaussian	H16	306	0.81	0.805	0.75	0.785	0.6350830571845172	0.7491638885484114	0.6156760681838569	0.6248693958371379	0.81	0.805	0.75	0.785	0.12258195877075195	1.6530649662017822	0.03193998336791992	0.03435254096984863
gaussian	H16	307	0.8	0.785	0.695	0.765	0.6263841762662516	0.7217050472426816	0.5465354301766262	0.6331420738021682	0.8	0.785	0.695	0.765	0.11722779273986816	1.6437835693359375	0.03210091590881348	0.03324627876281738
gaussian	H16	308	0.865	0.9	0.835	0.86	0.7142002094789666	0.7824730830858126	0.6907235142118864	0.7328339127915399	0.865	0.9	0.835	0.86	0.11593103408813477	0.902632474899292	0.032251596450805664	0.03491926193237305
gaussian	H16	309	0.88	0.855	0.76	0.835	0.879572596482123	0.8405725209543156	0.7344516313012365	0.8222113429899055	0.88	0.855	0.76	0.835	0.11754393577575684	1.391831874847412	0.032282114028930664	0.034606218338012695
gaussian	H16	310	0.74	0.78	0.69	0.755	0.5612971392027356	0.7334325910158812	0.5168115407887242	0.5862356964758788	0.74	0.78	0.69	0.755	0.11793875694274902	1.7652339935302734	0.03366708755493164	0.034920454025268555
gaussian	H16	311	0.83	0.85	0.8	0.84	0.6931333767953487	0.7848329732871155	0.6796102589004408	0.7060623878177847	0.83	0.85	0.8	0.84	0.11840057373046875	1.5955471992492676	0.03249859809875488	0.035034894943237305
gaussian	H16	312	0.85	0.805	0.78	0.84	0.7180958747135218	0.6903382286760167	0.5793684528667367	0.6324864784739248	0.85	0.805	0.78	0.84	0.11857199668884277	1.6610980033874512	0.03238677978515625	0.03417038917541504
gaussian	H16	313	0.835	0.815	0.73	0.775	0.7528576202329458	0.7897428201420942	0.5756935013613398	0.686924081744388	0.835	0.815	0.73	0.775	0.11859941482543945	1.2425479888916016	0.03289985656738281	0.034900665283203125
gaussian	H16	314	0.715	0.825	0.8	0.8	0.6451294552185268	0.8019388897584174	0.7748627388375529	0.7235037843264199	0.715	0.825	0.8	0.8	0.11853480339050293	1.5390379428863525	0.03252053260803223	0.03409099578857422
gaussian	H16	315	0.8	0.88	0.785	0.805	0.6708024579048031	0.840410537119398	0.6366978788853789	0.6792274790467228	0.8	0.88	0.785	0.805	0.11894845962524414	1.442037582397461	0.0329592227935791	0.034876346588134766
gaussian	H16	316	0.74	0.85	0.805	0.81	0.4813968007390034	0.7939802990322231	0.6100084673275271	0.5965264314992575	0.74	0.85	0.805	0.81	0.12280726432800293	1.0906894207000732	0.03203415870666504	0.03487873077392578
gaussian	H16	317	0.825	0.805	0.74	0.765	0.6297146899925071	0.7134804415165417	0.536352945168932	0.548469866153186	0.825	0.805	0.74	0.765	0.1232919692993164	1.6206269264221191	0.03371119499206543	0.034050941467285156
gaussian	H16	318	0.86	0.845	0.79	0.855	0.6046348490485141	0.7268991880159912	0.5139249248620749	0.6011042982948355	0.86	0.845	0.79	0.855	0.11875009536743164	0.9866650104522705	0.03223919868469238	0.035694122314453125
gaussian	H16	319	0.89	0.845	0.85	0.845	0.7783298107984711	0.8050624296918141	0.7196310022407146	0.7238539142412549	0.89	0.845	0.85	0.845	0.11858296394348145	1.3011689186096191	0.03224992752075195	0.034514665603637695
gaussian	H16	320	0.825	0.87	0.785	0.8	0.7139790827054238	0.8612387026606443	0.6727509871165597	0.7155763267566282	0.825	0.87	0.785	0.8	0.11855769157409668	1.2957048416137695	0.032652854919433594	0.03451132774353027
gaussian	H16	321	0.865	0.9	0.745	0.78	0.6713004101161997	0.8777231839929005	0.5996455103359173	0.5865372640726185	0.865	0.9	0.745	0.78	0.11640429496765137	1.0603227615356445	0.03295016288757324	0.037360191345214844
gaussian	H16	322	0.79	0.735	0.69	0.77	0.686376065458141	0.7040452923038928	0.5316201701478899	0.7058216581487308	0.79	0.735	0.69	0.77	0.12212204933166504	1.7905371189117432	0.03281712532043457	0.03418707847595215
gaussian	H16	323	0.845	0.91	0.845	0.86	0.6868224859757117	0.8850407371700879	0.6691998585492388	0.6985105232808737	0.845	0.91	0.845	0.86	0.11844587326049805	0.9713459014892578	0.03319144248962402	0.17965078353881836
gaussian	H16	324	0.86	0.835	0.85	0.835	0.6781435925758421	0.7247635790012165	0.708118269115924	0.6597259611866011	0.86	0.835	0.85	0.835	0.13269972801208496	1.6642839908599854	0.034924983978271484	0.03484821319580078
gaussian	H16	325	0.825	0.845	0.78	0.805	0.5934471686696718	0.7586263339243203	0.5666820148324443	0.5991298108091482	0.825	0.845	0.78	0.805	0.1188364028930664	1.4081697463989258	0.032431840896606445	0.03485512733459473
gaussian	H16	326	0.81	0.86	0.7	0.73	0.7572457856501917	0.8257203309886488	0.6004204193115483	0.6511898825999713	0.81	0.86	0.7	0.73	0.11884593963623047	1.3396732807159424	0.032737016677856445	0.03455638885498047
gaussian	H16	327	0.815	0.85	0.725	0.865	0.8041876610997624	0.7408668015558215	0.6882406728945024	0.8661660030402006	0.815	0.85	0.725	0.865	0.12030673027038574	1.5538582801818848	0.03277993202209473	0.034746646881103516
gaussian	H16	328	0.805	0.875	0.795	0.855	0.6027210967681872	0.8796991052425835	0.6274327135769918	0.7191089674026652	0.805	0.875	0.795	0.855	0.11541366577148438	1.0300469398498535	0.032896995544433594	0.03426074981689453
gaussian	H16	329	0.855	0.865	0.785	0.835	0.5661659311115107	0.7340207110175038	0.5014274022321528	0.5762297745559515	0.855	0.865	0.785	0.835	0.11857295036315918	1.1199533939361572	0.03313422203063965	0.03471493721008301
gaussian	H16	330	0.85	0.85	0.77	0.795	0.5414010007544491	0.6129603550044187	0.48202737692600445	0.5176080110323452	0.85	0.85	0.77	0.795	0.12282371520996094	1.5676424503326416	0.03436708450317383	0.0358579158782959
gaussian	S16	331	0.64	0.685	0.6	0.54	0.4360620124419867	0.6138299813524961	0.4107074781845061	0.37711880849466667	0.64	0.685	0.6	0.54	0.09899687767028809	2.5169544219970703	0.03359866142272949	0.03458404541015625
gaussian	S16	332	0.665	0.69	0.57	0.545	0.3285229013986596	0.5497804865656772	0.2695901225666907	0.28054399151063053	0.665	0.69	0.57	0.545	0.1032867431640625	1.9632823467254639	0.03229880332946777	0.034525156021118164
gaussian	S16	333	0.73	0.76	0.695	0.64	0.6319238524814735	0.7255913389945139	0.5198258472977574	0.4844452312008242	0.73	0.76	0.695	0.64	0.10335993766784668	2.421548366546631	0.03266763687133789	0.03458690643310547
gaussian	S16	334	0.605	0.625	0.6	0.605	0.4667705967866847	0.5812456066977904	0.47575314318282963	0.4711807007272416	0.605	0.625	0.6	0.605	0.10304951667785645	2.7676379680633545	0.03261518478393555	0.034592628479003906
gaussian	S16	335	0.695	0.71	0.65	0.63	0.48220513151298133	0.6704277945872461	0.5206094888065773	0.45701097878374775	0.695	0.71	0.65	0.63	0.10301446914672852	2.2618422508239746	0.03378462791442871	0.03427004814147949
gaussian	S16	336	0.695	0.69	0.65	0.56	0.593829500115856	0.6411914713648483	0.49823659464062137	0.404503895931824	0.695	0.69	0.65	0.56	0.10225200653076172	2.116304874420166	0.03424954414367676	0.03381657600402832
gaussian	S16	337	0.615	0.63	0.595	0.55	0.5748088351999968	0.608585476434983	0.5729349697591938	0.5088430032986484	0.615	0.63	0.595	0.55	0.10318994522094727	2.3784372806549072	0.032367706298828125	0.034013986587524414
gaussian	S16	338	0.625	0.635	0.545	0.565	0.4299336114263299	0.570963426433185	0.39254248837582173	0.400136015552949	0.625	0.635	0.545	0.565	0.10355496406555176	2.6219265460968018	0.03193807601928711	0.03381228446960449
gaussian	S16	339	0.57	0.64	0.55	0.56	0.44089087429729834	0.5886242096959319	0.38614029530504196	0.4057381628859057	0.57	0.64	0.55	0.56	0.10390591621398926	2.4342710971832275	0.03324770927429199	0.034882307052612305
gaussian	S16	340	0.73	0.73	0.67	0.685	0.3458415291520894	0.5827167525293027	0.32700066137566136	0.3326369112814896	0.73	0.73	0.67	0.685	0.1051938533782959	2.2391905784606934	0.03245878219604492	0.033681392669677734
gaussian	S16	341	0.635	0.645	0.595	0.61	0.4851180884000187	0.5487410967470383	0.46589908619063314	0.48178543861728007	0.635	0.645	0.595	0.61	0.10343623161315918	2.4135501384735107	0.03312802314758301	0.03446030616760254
gaussian	S16	342	0.575	0.595	0.57	0.515	0.5271984275673424	0.5720123491885107	0.4793863242237417	0.4764237723038145	0.575	0.595	0.57	0.515	0.10325956344604492	2.570434331893921	0.03266787528991699	0.034723520278930664
gaussian	S16	343	0.65	0.675	0.615	0.62	0.4239758616913789	0.5185774679604745	0.3974275488119683	0.44458667942363594	0.65	0.675	0.615	0.62	0.10709476470947266	2.4827330112457275	0.03295135498046875	0.034619808197021484
gaussian	S16	344	0.585	0.58	0.54	0.555	0.5687392541272867	0.5610222346091911	0.4899289226496763	0.5368445348310587	0.585	0.58	0.54	0.555	0.1036686897277832	3.026643991470337	0.03260660171508789	0.0344851016998291
gaussian	S16	345	0.635	0.715	0.585	0.595	0.3645262743294081	0.6632060755336617	0.33209988540870894	0.38537240537240536	0.635	0.715	0.585	0.595	0.10472536087036133	2.5431501865386963	0.03220701217651367	0.035454750061035156
gaussian	S16	346	0.59	0.64	0.615	0.64	0.4421489666991337	0.49096174213637866	0.5213208316887671	0.5309722105118525	0.59	0.64	0.615	0.64	0.10140705108642578	2.3647658824920654	0.03248095512390137	0.03365015983581543
gaussian	S16	347	0.59	0.685	0.57	0.565	0.4612267598919434	0.6476075179571738	0.49997512233691555	0.4926762289721848	0.59	0.685	0.57	0.565	0.10292434692382812	2.4632437229156494	0.03229212760925293	0.033293962478637695
gaussian	S16	348	0.605	0.41	0.64	0.575	0.4839903546888841	0.4026944433379428	0.6057983911239944	0.46154771011162243	0.605	0.41	0.64	0.575	0.10310792922973633	2.297053098678589	0.03188967704772949	0.03453373908996582
gaussian	S16	349	0.645	0.525	0.63	0.625	0.4855776469785681	0.45896701827223374	0.49426757196161814	0.5298501630420136	0.645	0.525	0.63	0.625	0.10246419906616211	2.267914295196533	0.03312563896179199	0.03485894203186035
gaussian	S16	350	0.66	0.68	0.62	0.62	0.46908140207388604	0.5779688144523436	0.424371234188906	0.44862789419565297	0.66	0.68	0.62	0.62	0.10305500030517578	2.5396525859832764	0.0320436954498291	0.035661935806274414
gaussian	S16	351	0.56	0.61	0.57	0.54	0.42566959176014907	0.5523899957614569	0.46011720553922303	0.4798625909593865	0.56	0.61	0.57	0.54	0.1061558723449707	2.99289870262146	0.03474164009094238	0.03396773338317871
gaussian	S16	352	0.615	0.63	0.475	0.53	0.47677623910515804	0.5402203106852497	0.28813064036098307	0.3557218699935235	0.615	0.63	0.475	0.53	0.1060631275177002	2.509714365005493	0.03204941749572754	0.034105777740478516
gaussian	S16	353	0.615	0.64	0.595	0.57	0.5012206922248543	0.5447087683257144	0.4726541459692381	0.460969536883452	0.615	0.64	0.595	0.57	0.1026313304901123	2.349971294403076	0.032807111740112305	0.03472018241882324
gaussian	S16	354	0.52	0.525	0.465	0.46	0.4322631745672791	0.4710571327714018	0.3243275346750894	0.33280620887214957	0.52	0.525	0.465	0.46	0.10303163528442383	2.5574138164520264	0.032401323318481445	0.03664588928222656
gaussian	S16	355	0.575	0.62	0.565	0.515	0.35600170602106673	0.657051234096165	0.41138628462288773	0.32711141513379666	0.575	0.62	0.565	0.515	0.10180997848510742	2.467676877975464	0.032955169677734375	0.03464794158935547
gaussian	S16	356	0.67	0.7	0.68	0.625	0.44310835771077106	0.5832243036970959	0.4547513959470481	0.43489307202300626	0.67	0.7	0.68	0.625	0.1040658950805664	2.3712518215179443	0.032118797302246094	0.03356337547302246
gaussian	S16	357	0.745	0.715	0.65	0.655	0.45847927240794484	0.5169984691754355	0.36673188792655137	0.42901592615661444	0.745	0.715	0.65	0.655	0.10605263710021973	2.2298643589019775	0.033071041107177734	0.03429675102233887
gaussian	S16	358	0.61	0.585	0.655	0.61	0.4299037459715426	0.510231109433412	0.465913878679754	0.43834994402067573	0.61	0.585	0.655	0.61	0.10622549057006836	2.253507137298584	0.03282499313354492	0.03500556945800781
gaussian	S16	359	0.635	0.68	0.645	0.685	0.438201558792991	0.5515929223200587	0.44437912018255576	0.4834217222693241	0.635	0.68	0.645	0.685	0.10256648063659668	2.2903270721435547	0.034166812896728516	0.16816997528076172
gaussian	S16	360	0.615	0.595	0.64	0.625	0.43876840575407566	0.49033905945670647	0.46380555783032856	0.47936744260813235	0.615	0.595	0.64	0.625	0.10276484489440918	2.2942230701446533	0.03157353401184082	0.035605669021606445
gaussian	HH16	361	0.635	0.54	0.62	0.68	0.4028879038613081	0.4531754855133434	0.3614181431804383	0.41396873039445325	0.635	0.54	0.62	0.68	0.11913132667541504	3.2550764083862305	0.03303050994873047	0.036080360412597656
gaussian	HH16	362	0.735	0.725	0.755	0.77	0.5039910309016649	0.6071546126379981	0.48550248273018176	0.5062052486825622	0.735	0.725	0.755	0.77	0.12111210823059082	2.5400478839874268	0.033786773681640625	0.03435111045837402
gaussian	HH16	363	0.715	0.665	0.705	0.69	0.49147744728389886	0.5364141013701158	0.4471219634384104	0.43257319358377094	0.715	0.665	0.705	0.69	0.11882448196411133	2.915055274963379	0.03263235092163086	0.03563332557678223
gaussian	HH16	364	0.685	0.595	0.715	0.705	0.44883152220826694	0.4406056521438133	0.5043900268555144	0.4857317233984023	0.685	0.595	0.715	0.705	0.11916756629943848	2.71989369392395	0.03260636329650879	0.03496432304382324
gaussian	HH16	365	0.725	0.61	0.695	0.75	0.48221860866129274	0.5033216215233759	0.4634065081794542	0.49849672192913685	0.725	0.61	0.695	0.75	0.11829733848571777	3.4721765518188477	0.03229928016662598	0.033704280853271484
gaussian	HH16	366	0.72	0.67	0.625	0.69	0.6867863367747724	0.6465448513646179	0.5695265498372051	0.6262044456584337	0.72	0.67	0.625	0.69	0.1180121898651123	3.2837865352630615	0.032335519790649414	0.03574967384338379
gaussian	HH16	367	0.585	0.59	0.58	0.58	0.3670441303136242	0.5158391890894543	0.35782343734471395	0.36728092642414895	0.585	0.59	0.58	0.58	0.11861658096313477	3.2617454528808594	0.03236961364746094	0.03536844253540039
gaussian	HH16	368	0.74	0.745	0.76	0.795	0.42046755663114616	0.5276167068006246	0.5058045726397068	0.5412818127829973	0.74	0.745	0.76	0.795	0.12005281448364258	2.5294692516326904	0.03326010704040527	0.03558826446533203
gaussian	HH16	369	0.64	0.565	0.62	0.68	0.4927978883861237	0.5109609559043089	0.4594117100623961	0.5553248024903623	0.64	0.565	0.62	0.68	0.11897516250610352	3.3797192573547363	0.03268623352050781	0.03377676010131836
gaussian	HH16	370	0.74	0.715	0.69	0.695	0.46529134283520246	0.6416306204297308	0.4462087537815629	0.4271673078765634	0.74	0.715	0.69	0.695	0.11722683906555176	2.9763858318328857	0.03250527381896973	0.03568387031555176
gaussian	HH16	371	0.725	0.735	0.765	0.79	0.6128778853313477	0.721883531606299	0.6274155967292274	0.6963482737705025	0.725	0.735	0.765	0.79	0.12146830558776855	2.4750797748565674	0.034937381744384766	0.033701419830322266
gaussian	HH16	372	0.6	0.54	0.61	0.625	0.4912126068376069	0.49947754999469746	0.48752861855488355	0.5222285682360022	0.6	0.54	0.61	0.625	0.11861753463745117	3.632786273956299	0.032825469970703125	0.03618764877319336
