dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	SS16	136	0.25	0.255	0.08626126126126127	0.09793990800269717	0.25	0.255	0.10310196876525879	0.033383846282958984
gaussian	SS16	137	0.27	0.265	0.12634408602150538	0.15006473964165734	0.27	0.265	0.10316252708435059	0.032416582107543945
gaussian	SS16	138	0.235	0.265	0.11483463569054035	0.1217979063687839	0.235	0.265	0.10236573219299316	0.03345322608947754
gaussian	SS16	139	0.255	0.25	0.16513154359436016	0.17083377326748242	0.255	0.25	0.10078620910644531	0.032636165618896484
gaussian	SS16	140	0.245	0.24	0.09253946512420395	0.12012621745179886	0.245	0.24	0.10282325744628906	0.03629446029663086
gaussian	HS16	141	0.36	0.32	0.21424325768954924	0.14538170271299994	0.36	0.32	0.11247444152832031	0.033527374267578125
gaussian	HS16	142	0.365	0.375	0.2317303390817822	0.2498973958417069	0.365	0.375	0.1148674488067627	0.03241467475891113
gaussian	HS16	143	0.375	0.395	0.1269185740764688	0.1486912778579445	0.375	0.395	0.11323237419128418	0.03315377235412598
gaussian	HS16	144	0.35	0.34	0.1955861599165271	0.2172583047315373	0.35	0.34	0.11121153831481934	0.03383040428161621
gaussian	HS16	145	0.355	0.36	0.29574551573961483	0.22377657409389987	0.355	0.36	0.11449933052062988	0.03335285186767578
gaussian	HS16	146	0.38	0.31	0.19659616062232343	0.12074390567037627	0.38	0.31	0.11416459083557129	0.034487009048461914
gaussian	HS16	147	0.325	0.36	0.1899090758050629	0.24453249533096721	0.325	0.36	0.11232399940490723	0.03235268592834473
gaussian	HS16	148	0.335	0.36	0.1517063492063492	0.17047705314009662	0.335	0.36	0.11325931549072266	0.032639503479003906
gaussian	HS16	149	0.39	0.385	0.1427080657590547	0.15752182703795609	0.39	0.385	0.11257433891296387	0.03259587287902832
gaussian	HS16	150	0.355	0.365	0.20144910644910646	0.23916121946609753	0.355	0.365	0.11102986335754395	0.032483577728271484
gaussian	H4	151	0.37	0.335	0.28210350996728706	0.21723785473785476	0.37	0.335	0.11390209197998047	0.03361153602600098
gaussian	H4	152	0.4	0.365	0.22553400882268426	0.21523197486343332	0.4	0.365	0.11364865303039551	0.03326749801635742
gaussian	H4	153	0.395	0.47	0.2853975063312413	0.2962460208922473	0.395	0.47	0.10229778289794922	0.032247304916381836
gaussian	H4	154	0.45	0.43	0.18482939887049477	0.17600742954049908	0.45	0.43	0.11242985725402832	0.03390145301818848
gaussian	H4	155	0.345	0.315	0.23298983359906172	0.17937194844782636	0.345	0.315	0.11287546157836914	0.0340421199798584
gaussian	H4	156	0.385	0.37	0.26033144055795066	0.22051602850165264	0.385	0.37	0.11350774765014648	0.033756256103515625
gaussian	H4	157	0.405	0.345	0.27457315086347345	0.21695160899706353	0.405	0.345	0.1105644702911377	0.0332338809967041
gaussian	H4	158	0.32	0.405	0.18424589700056593	0.2714877385457968	0.32	0.405	0.11345505714416504	0.03303050994873047
gaussian	H4	159	0.36	0.365	0.2827654188290303	0.28018600284533507	0.36	0.365	0.1121523380279541	0.03328442573547363
gaussian	H4	160	0.435	0.36	0.3508353131634778	0.26876718820034795	0.435	0.36	0.11143326759338379	0.032181501388549805
gaussian	S4	161	0.305	0.34	0.10537892340217922	0.12019477415292773	0.305	0.34	0.0994725227355957	0.03332090377807617
gaussian	S4	162	0.215	0.23	0.11668366123750823	0.1392304883937299	0.215	0.23	0.09829235076904297	0.032878875732421875
gaussian	S4	163	0.31	0.305	0.10247089569969114	0.10892387681329516	0.31	0.305	0.1006016731262207	0.03300046920776367
gaussian	S4	164	0.31	0.255	0.2488329725829726	0.19946562129152143	0.31	0.255	0.10087108612060547	0.033509016036987305
gaussian	S4	165	0.28	0.29	0.18010042721823954	0.22337442262956778	0.28	0.29	0.10091185569763184	0.03309011459350586
gaussian	S4	166	0.285	0.28	0.1335108604845447	0.14324542565821635	0.285	0.28	0.09982466697692871	0.03411579132080078
gaussian	S4	167	0.265	0.22	0.1711087685779784	0.09270833333333334	0.265	0.22	0.09946012496948242	0.03244161605834961
gaussian	S4	168	0.315	0.26	0.20762069388973084	0.16577197191617102	0.315	0.26	0.10054826736450195	0.03402376174926758
gaussian	S4	169	0.315	0.35	0.1434696134813763	0.1770673323092678	0.315	0.35	0.09958839416503906	0.033960819244384766
gaussian	S4	170	0.27	0.22	0.13390078950423778	0.08592738156845742	0.27	0.22	0.09972071647644043	0.034239768981933594
gaussian	HH4	171	0.37	0.37	0.22421170618398872	0.2530376601755625	0.37	0.37	0.11295509338378906	0.03284645080566406
gaussian	HH4	172	0.35	0.355	0.19462854349951125	0.23734042670095218	0.35	0.355	0.11236834526062012	0.03348994255065918
gaussian	HH4	173	0.415	0.37	0.2187571824735961	0.17391765704584042	0.415	0.37	0.11290645599365234	0.03297567367553711
gaussian	HH4	174	0.365	0.365	0.23334012709958812	0.22187932027980373	0.365	0.365	0.11109185218811035	0.034073591232299805
gaussian	HH4	175	0.35	0.37	0.2513774703294787	0.2454095123071669	0.35	0.37	0.11149907112121582	0.033107757568359375
gaussian	HH4	176	0.35	0.345	0.32013975388103016	0.33187699762300565	0.35	0.345	0.11393523216247559	0.033303260803222656
gaussian	HH4	177	0.35	0.31	0.22772458287164168	0.17032963588243988	0.35	0.31	0.11240243911743164	0.03438854217529297
gaussian	HH4	178	0.31	0.375	0.1731710174011286	0.21368351883743675	0.31	0.375	0.10902762413024902	0.03274655342102051
gaussian	HH4	179	0.36	0.355	0.20996415253911507	0.18006571411346234	0.36	0.355	0.11267232894897461	0.03350996971130371
gaussian	HH4	180	0.395	0.385	0.298172873535336	0.24353480124131818	0.395	0.385	0.11324238777160645	0.03524017333984375
gaussian	SS4	181	0.23	0.23	0.16146512879765504	0.14482055008944544	0.23	0.23	0.1009674072265625	0.03358864784240723
gaussian	SS4	182	0.43	0.47	0.20503561831763234	0.22159802916381866	0.43	0.47	0.10125589370727539	0.033789634704589844
gaussian	SS4	183	0.31	0.32	0.23142045717995086	0.22174707860312837	0.31	0.32	0.10194730758666992	0.0335078239440918
gaussian	SS4	184	0.32	0.285	0.21786225887156618	0.17015814868357737	0.32	0.285	0.10060381889343262	0.03244161605834961
gaussian	SS4	185	0.3	0.315	0.18659308346087466	0.2033141162239523	0.3	0.315	0.10125422477722168	0.03245830535888672
gaussian	SS4	186	0.34	0.4	0.2156890965185866	0.24421580554835837	0.34	0.4	0.10027241706848145	0.032631874084472656
gaussian	SS4	187	0.365	0.345	0.2530143305374766	0.23572955778055904	0.365	0.345	0.10155034065246582	0.03264975547790527
gaussian	SS4	188	0.345	0.34	0.15663958989618693	0.14576365046031375	0.345	0.34	0.10193848609924316	0.03209042549133301
gaussian	SS4	189	0.345	0.35	0.12844827586206897	0.11551091584382643	0.345	0.35	0.10238504409790039	0.0339510440826416
gaussian	SS4	190	0.305	0.35	0.15396520146520146	0.20526881273035244	0.305	0.35	0.1003110408782959	0.03409075736999512
gaussian	HS4	191	0.31	0.285	0.21207608865250635	0.23606031890783064	0.31	0.285	0.10591745376586914	0.03423786163330078
gaussian	HS4	192	0.395	0.415	0.15809963065387256	0.19661449262742364	0.395	0.415	0.1076362133026123	0.03271985054016113
gaussian	HS4	193	0.365	0.345	0.25750532088856165	0.2237832633053221	0.365	0.345	0.1073296070098877	0.0351870059967041
gaussian	HS4	194	0.32	0.285	0.19851740025864445	0.16270073119347297	0.32	0.285	0.10788178443908691	0.03328204154968262
gaussian	HS4	195	0.345	0.24	0.22003923183754304	0.14194555444555446	0.345	0.24	0.1069180965423584	0.0343630313873291
gaussian	HS4	196	0.39	0.35	0.3247968442092428	0.26763669495489517	0.39	0.35	0.1069345474243164	0.03306984901428223
gaussian	HS4	197	0.31	0.33	0.2387164839214091	0.25987171414207644	0.31	0.33	0.10842490196228027	0.03339719772338867
gaussian	HS4	198	0.435	0.34	0.35805047416803226	0.27209054287256257	0.435	0.34	0.10642790794372559	0.03318452835083008
gaussian	HS4	199	0.365	0.335	0.2729052643955979	0.2369569820955148	0.365	0.335	0.1071465015411377	0.03287529945373535
gaussian	HS4	200	0.31	0.335	0.1938754650755179	0.23933982683982685	0.31	0.335	0.24688267707824707	0.034177541732788086
