dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	SS16	410	0.725	0.695	0.745	0.715	0.38667343005578303	0.508677205291983	0.39746362598781126	0.3844987941297209	0.725	0.695	0.745	0.715	0.11098647117614746	2.3400559425354004	0.03233647346496582	0.03460216522216797
gaussian	SS16	411	0.66	0.555	0.555	0.635	0.5601008640482324	0.49133535278883944	0.41862819092466497	0.5611546283508455	0.66	0.555	0.555	0.635	0.11167550086975098	2.8018572330474854	0.03219866752624512	0.03520679473876953
gaussian	SS16	412	0.575	0.49	0.6	0.66	0.42985297983253595	0.39379074712742235	0.4478084415584416	0.5207217306916717	0.575	0.49	0.6	0.66	0.11041855812072754	2.849400281906128	0.032013654708862305	0.033467769622802734
gaussian	SS16	413	0.69	0.61	0.61	0.725	0.5981127359710553	0.5241579824998348	0.4971889937184968	0.6298289604741217	0.69	0.61	0.61	0.725	0.11078882217407227	2.7241785526275635	0.03242373466491699	0.03421282768249512
gaussian	SS16	414	0.635	0.51	0.61	0.67	0.4947113084828878	0.5306905910137334	0.4513451230331786	0.5325014197446731	0.635	0.51	0.61	0.67	0.11164617538452148	2.5793185234069824	0.03206920623779297	0.033475399017333984
gaussian	SS16	415	0.695	0.605	0.675	0.665	0.38481003155280685	0.5057542786161208	0.38510641692459874	0.36737356995185344	0.695	0.605	0.675	0.665	0.11117362976074219	2.5709221363067627	0.031749725341796875	0.03233456611633301
gaussian	SS16	416	0.625	0.61	0.6	0.65	0.4379097657806181	0.5615809525121382	0.3446601821601822	0.44901070379011554	0.625	0.61	0.6	0.65	0.11163640022277832	2.6189489364624023	0.03156900405883789	0.03372001647949219
gaussian	SS16	417	0.625	0.485	0.64	0.695	0.4776374370886566	0.47025617939483483	0.4819965527633418	0.5945307999513308	0.625	0.485	0.64	0.695	0.11030340194702148	2.596238136291504	0.03430676460266113	0.03716397285461426
gaussian	SS16	418	0.705	0.695	0.685	0.7	0.4768397358131678	0.5381434243270777	0.47053129869513743	0.48468514355626086	0.705	0.695	0.685	0.7	0.11137557029724121	2.5000507831573486	0.03390645980834961	0.03197622299194336
gaussian	SS16	419	0.605	0.56	0.565	0.6	0.45273016375491193	0.4538614163614163	0.4370140287595976	0.4163926363475182	0.605	0.56	0.565	0.6	0.1114501953125	2.8795363903045654	0.03235673904418945	0.17267489433288574
gaussian	SS16	420	0.695	0.555	0.61	0.665	0.4082533857756873	0.4860091110575463	0.37246736857565815	0.36995597945708	0.695	0.555	0.61	0.665	0.11133170127868652	2.846632957458496	0.03322148323059082	0.03150367736816406
gaussian	HS16	421	0.805	0.605	0.755	0.745	0.5200469409410868	0.416661251073612	0.4828683810166986	0.4736395338703315	0.805	0.605	0.755	0.745	0.11892843246459961	2.4704315662384033	0.03190255165100098	0.03374361991882324
gaussian	HS16	422	0.7	0.65	0.78	0.72	0.5050748680679252	0.5462586823206292	0.5691494868362339	0.5190657098689346	0.7	0.65	0.78	0.72	0.11943244934082031	2.417482852935791	0.034520626068115234	0.03341484069824219
gaussian	HS16	423	0.755	0.625	0.775	0.77	0.5789887114585617	0.6095579280412926	0.5985953764342181	0.6055822353242043	0.755	0.625	0.775	0.77	0.12098836898803711	2.5562350749969482	0.033066749572753906	0.03303933143615723
gaussian	HS16	424	0.77	0.61	0.75	0.765	0.5158121640264497	0.6042476284089568	0.49346363841044694	0.5250706265467613	0.77	0.61	0.75	0.765	0.11940789222717285	2.3978676795959473	0.03287076950073242	0.031382083892822266
gaussian	HS16	425	0.755	0.68	0.7	0.75	0.557657953672136	0.5942177072203899	0.47405323980585107	0.5626177681393758	0.755	0.68	0.7	0.75	0.12402653694152832	2.4079842567443848	0.03217768669128418	0.033956289291381836
gaussian	HS16	426	0.78	0.76	0.73	0.695	0.6813877627148259	0.6652731669677807	0.5991014467988152	0.5550463215727723	0.78	0.76	0.73	0.695	0.11995172500610352	2.2669858932495117	0.0337834358215332	0.03351473808288574
gaussian	HS16	427	0.695	0.73	0.755	0.775	0.5167492892699874	0.666721398357554	0.5841449546363426	0.5934267290974609	0.695	0.73	0.755	0.775	0.11951470375061035	2.253270149230957	0.033103227615356445	0.03353571891784668
gaussian	HS16	428	0.615	0.58	0.7	0.655	0.4507756730092951	0.551118945340155	0.529985119047619	0.5040286449259456	0.615	0.58	0.7	0.655	0.13895177841186523	2.716575860977173	0.1730175018310547	0.03255343437194824
gaussian	HS16	429	0.67	0.58	0.66	0.65	0.5556754081303421	0.5483525992420679	0.540376062806387	0.48537774726444777	0.67	0.58	0.66	0.65	0.12000560760498047	2.8026821613311768	0.03265047073364258	0.033872365951538086
gaussian	HS16	430	0.78	0.745	0.8	0.8	0.5793614878121143	0.6536358000590304	0.5999192421752328	0.6101749945440648	0.78	0.745	0.8	0.8	0.11879873275756836	2.432633876800537	0.03291606903076172	0.03503584861755371
gaussian	HS16	431	0.745	0.6	0.735	0.73	0.6489706463789592	0.5721094610656231	0.5882377067041314	0.5672741712215397	0.745	0.6	0.735	0.73	0.12070226669311523	2.644465923309326	0.03282594680786133	0.03650307655334473
gaussian	HS16	432	0.79	0.735	0.8	0.82	0.5764420822549162	0.6535642135642136	0.5842965541666496	0.5886482361699816	0.79	0.735	0.8	0.82	0.12354588508605957	2.1774814128875732	0.03280973434448242	0.035567522048950195
gaussian	HS16	433	0.795	0.68	0.755	0.795	0.6015294530474796	0.6103662146556927	0.5650624961172414	0.5899122941452917	0.795	0.68	0.755	0.795	0.12292218208312988	2.477555274963379	0.03222513198852539	0.03467512130737305
gaussian	HS16	434	0.83	0.67	0.76	0.815	0.6264402219382532	0.5708919816670079	0.5489068991975969	0.6466812889883915	0.83	0.67	0.76	0.815	0.11980557441711426	2.3192455768585205	0.03288388252258301	0.03466534614562988
gaussian	HS16	435	0.68	0.65	0.65	0.725	0.5342942939262163	0.5908061315171407	0.47253339244214587	0.5702165924744601	0.68	0.65	0.65	0.725	0.11863827705383301	2.4813523292541504	0.03274059295654297	0.03500628471374512
gaussian	HS16	436	0.735	0.73	0.76	0.74	0.5214804765131823	0.6160910345692954	0.5509362758330042	0.48992042677769576	0.735	0.73	0.76	0.74	0.11945128440856934	2.4458773136138916	0.03226757049560547	0.0336151123046875
gaussian	HS16	437	0.81	0.77	0.785	0.8	0.3295093762981426	0.5687981702860878	0.3198158572811869	0.32638170018033474	0.81	0.77	0.785	0.8	0.12294745445251465	1.7829749584197998	0.03230738639831543	0.0346829891204834
gaussian	HS16	438	0.815	0.57	0.77	0.8	0.681770100654863	0.5332654493102253	0.623178512308947	0.6913293515549294	0.815	0.57	0.77	0.8	0.12405037879943848	2.4395854473114014	0.033292293548583984	0.03505516052246094
gaussian	HS16	439	0.77	0.71	0.75	0.83	0.5703824827328049	0.6288773427798325	0.5521003327992112	0.6209272772067226	0.77	0.71	0.75	0.83	0.12100839614868164	2.262742757797241	0.03543806076049805	0.03317737579345703
gaussian	HS16	440	0.725	0.605	0.68	0.71	0.5269156697392712	0.5288984871895471	0.4604116709644987	0.4937642824122365	0.725	0.605	0.68	0.71	0.1204533576965332	2.573446035385132	0.03159666061401367	0.03355526924133301
gaussian	HS16	441	0.71	0.63	0.7	0.745	0.4920231678233248	0.5740121592935767	0.49490760002773737	0.5448005348638785	0.71	0.63	0.7	0.745	0.11689043045043945	2.249443769454956	0.03261446952819824	0.0370023250579834
gaussian	HS16	442	0.76	0.695	0.735	0.745	0.4385292084757197	0.5516095617488805	0.3974887495981999	0.4181408111362565	0.76	0.695	0.735	0.745	0.1193852424621582	2.0340306758880615	0.03316354751586914	0.032624244689941406
gaussian	HS16	443	0.725	0.715	0.78	0.815	0.4621160459287754	0.47743252182049917	0.47177766630652873	0.5062163326869209	0.725	0.715	0.78	0.815	0.11885976791381836	2.0685346126556396	0.03328990936279297	0.03309822082519531
gaussian	HS16	444	0.725	0.615	0.725	0.745	0.5683519977640064	0.5665578503813797	0.5533439179816195	0.5762159485796214	0.725	0.615	0.725	0.745	0.12184977531433105	2.532846212387085	0.03209185600280762	0.03464221954345703
gaussian	HS16	445	0.74	0.655	0.68	0.765	0.5164401591710512	0.5894245966614388	0.4794950866242426	0.5602746913285465	0.74	0.655	0.68	0.765	0.1186835765838623	2.550806760787964	0.03446531295776367	0.03384065628051758
gaussian	HS16	446	0.74	0.55	0.74	0.71	0.5481890349303712	0.4769711623246433	0.5726003406921991	0.5239773171281162	0.74	0.55	0.74	0.71	0.1194922924041748	2.4754648208618164	0.03288626670837402	0.03509974479675293
gaussian	HS16	447	0.725	0.63	0.685	0.72	0.4877556461507732	0.5588171545846696	0.4509301100533269	0.4754523852035639	0.725	0.63	0.685	0.72	0.11850953102111816	2.540076494216919	0.032221317291259766	0.032155752182006836
gaussian	HS16	448	0.76	0.69	0.705	0.725	0.6377633686663141	0.5801621514319997	0.5618967988533206	0.6085215506049688	0.76	0.69	0.705	0.725	0.12340712547302246	2.399393081665039	0.03519177436828613	0.03437018394470215
gaussian	HS16	449	0.715	0.575	0.69	0.735	0.5776129143957955	0.47134610771830515	0.5971787658231887	0.6792802583161529	0.715	0.575	0.69	0.735	0.12158632278442383	2.3685662746429443	0.031946659088134766	0.03323078155517578
gaussian	HS16	450	0.73	0.595	0.71	0.65	0.5275064390123225	0.49780969531293684	0.5102854268831012	0.4695940468750614	0.73	0.595	0.71	0.65	0.11258459091186523	2.444401264190674	0.03261756896972656	0.032929420471191406
