sklearn_dt_f1-micro	 sklearn_dt_accuracy	 sklearn_dt_time   	 sklearn_rf_f1-micro	 sklearn_rf_accuracy	 sklearn_rf_time   	 product_dt_f1-micro	 product_dt_accuracy	 product_dt_time   	 product_rf_f1-micro	 product_rf_accuracy	 product_rf_time   	 tangent_dt_f1-micro	 tangent_dt_accuracy	 tangent_dt_time   	 tangent_rf_f1-micro	 tangent_rf_accuracy	 tangent_rf_time   	 knn_f1-micro      	 knn_accuracy      	 knn_time          	 ps_perceptron_f1-micro	 ps_perceptron_accuracy	 ps_perceptron_time	 ambient_mlp_f1-micro	 ambient_mlp_accuracy	 ambient_mlp_time  	 ambient_gnn_f1-micro	 ambient_gnn_accuracy	 ambient_gnn_time  	 kappa_gcn_f1-micro	 kappa_gcn_accuracy	 kappa_gcn_time     	 product_mlr_f1-micro	 product_mlr_accuracy	 product_mlr_time   	 task	 signature            	 dataset  	 table                 	 sklearn_dt_rmse    	 sklearn_rf_rmse    	 product_dt_rmse   	 product_rf_rmse   	 tangent_dt_rmse    	 tangent_rf_rmse    	 knn_rmse          	 ambient_mlp_rmse  	 ambient_gnn_rmse  	 kappa_gcn_rmse       	 product_mlr_rmse
                   	                    	 0.0022697448730468	                    	                    	 0.0261244773864746	                    	                    	 0.03947114944458  	                    	                    	 0.4285180568695068	                    	                    	 0.0015444755554199	                    	                    	 0.0155808925628662	                   	                   	 0.0029299259185791	                       	                       	                   	                     	                     	 31.740042209625244	                     	                     	 39.29265475273132 	                   	                   	  71.70967769622803 	                     	                     	  33.85782432556152 	 R   	 $(\S{2})^2$          	 Gaussian 	 Synthetic (multi-$K$) 	  0.231922667226203 	  0.2130425414629037	  0.21072681       	  0.21382497       	  0.2188036510528609	  0.2134317064394078	  0.213589         	    0.3388937      	    0.44940752     	                      	    0.5167384743690491
                   	                    	 0.0021274089813232	                    	                    	 0.016024112701416 	                    	                    	 0.035956859588623 	                    	                    	 0.4283037185668945	                    	                    	 0.0015602111816406	                    	                    	 0.0156285762786865	                   	                   	 0.0029346942901611	                       	                       	                   	                     	                     	 31.50774717330933 	                     	                     	 39.746845722198486	                   	                   	  73.32390761375427 	                     	                     	  33.65438485145569 	 R   	 $(\S{2})^2$          	 Gaussian 	 Synthetic (multi-$K$) 	  0.1808272507607313	  0.1696971012446981	  0.19360872       	  0.17189631       	  0.1928359509109659	  0.1725456086610478	  0.18964599       	    0.2835619      	    0.3916967      	    0.4107076227664947	    0.4374917447566986
                   	                    	 0.0020575523376464	                    	                    	 0.0157151222229003	                    	                    	 0.0385985374450683	                    	                    	 0.4472322463989258	                    	                    	 0.0015263557434082	                    	                    	 0.0156309604644775	                   	                   	 0.0031359195709228	                       	                       	                   	                     	                     	 31.443408727645878	                     	                     	 39.72003412246704 	                   	                   	  72.76655292510986 	                     	                     	  33.70061016082764 	 R   	 $(\S{2})^2$          	 Gaussian 	 Synthetic (multi-$K$) 	  0.2407025152107742	  0.2201853986498535	  0.23069762       	  0.22012992       	  0.2445050076410149	  0.2199608565495631	  0.22770362       	    0.35365468     	    0.46720502     	                      	    0.4996255934238434
                   	                    	 0.001765489578247 	                    	                    	 0.0157139301300048	                    	                    	 0.0355048179626464	                    	                    	 0.4197986125946045	                    	                    	 0.0015051364898681	                    	                    	 0.0156502723693847	                   	                   	 0.0027685165405273	                       	                       	                   	                     	                     	 34.26174235343933 	                     	                     	 43.3857524394989  	                   	                   	  60.36089587211609 	                     	                     	  29.329740047454838	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.217404677604415 	  0.205179199561479 	  0.20389359       	  0.19976489       	  0.2299713045841895	  0.2028062610878102	  0.20518899       	    0.34570876     	    0.42457438     	    0.4536825120449066	    0.4585756957530975
                   	                    	 0.0018162727355957	                    	                    	 0.0158150196075439	                    	                    	 0.0339269638061523	                    	                    	 0.3747258186340332	                    	                    	 0.00152587890625  	                    	                    	 0.0158958435058593	                   	                   	 0.0028448104858398	                       	                       	                   	                     	                     	 33.89676022529602 	                     	                     	 42.65164065361023 	                   	                   	  61.43272876739502 	                     	                     	  29.46343493461609 	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.1181760774238636	  0.1141621246923111	  0.12567626       	  0.11605656       	  0.1258541671724171	  0.1147138634865107	  0.12117074       	    0.269976       	    0.36631107     	    0.3861822485923767	    0.4214485585689544
                   	                    	 0.0017805099487304	                    	                    	 0.0155549049377441	                    	                    	 0.0374121665954589	                    	                    	 0.4247331619262695	                    	                    	 0.0015616416931152	                    	                    	 0.0163853168487548	                   	                   	 0.0027406215667724	                       	                       	                   	                     	                     	 33.624929904937744	                     	                     	 42.84083127975464 	                   	                   	  61.2239031791687  	                     	                     	  29.37823987007141 	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.251892407609681 	  0.2310543832608909	  0.24861757       	  0.22375828       	  0.2361699591412491	  0.225632903019937 	  0.2263047        	    0.35050333     	    0.41340235     	    0.4178054928779602	     
                   	                    	 0.0018517971038818	                    	                    	 0.0156161785125732	                    	                    	 0.0319392681121826	                    	                    	 0.4182136058807373	                    	                    	 0.001561164855957 	                    	                    	 0.016010046005249 	                   	                   	 0.0028986930847167	                       	                       	                   	                     	                     	 33.78750967979431 	                     	                     	 42.85073399543762 	                   	                   	  61.15922212600708 	                     	                     	  29.335741996765137	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.231968012073129 	  0.2155710057527836	  0.20920564       	  0.21126583       	  0.2259527514047059	  0.2155528249388806	  0.2207293        	    0.30956587     	    0.36501327     	    0.3639018535614013	    0.401187539100647
                   	                    	 0.0017986297607421	                    	                    	 0.0156366825103759	                    	                    	 0.0371639728546142	                    	                    	 0.4187800884246826	                    	                    	 0.0016021728515625	                    	                    	 0.0158226490020751	                   	                   	 0.0030608177185058	                       	                       	                   	                     	                     	 33.56415343284607 	                     	                     	 42.66924166679382 	                   	                   	  60.946982622146606	                     	                     	  29.36163330078125 	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.2343224710605519	  0.2167969328354371	  0.24084315       	  0.22162083       	  0.2311539384359788	  0.2186596346426391	  0.22351195       	    0.35438243     	    0.3662656      	    0.3832149505615234	    0.4025437235832214
                   	                    	 0.0019145011901855	                    	                    	 0.016977310180664 	                    	                    	 0.0450387001037597	                    	                    	 0.5528366565704346	                    	                    	 0.0015504360198974	                    	                    	 0.0158872604370117	                   	                   	 0.0029878616333007	                       	                       	                   	                     	                     	 33.731181621551514	                     	                     	 43.33090400695801 	                   	                   	  60.77993869781494 	                     	                     	  29.3939368724823  	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.1743104629794147	  0.1608053809525678	  0.17679322       	  0.16528851       	  0.1689855786936432	  0.1605339747448087	  0.17203283       	    0.35549042     	    0.39947647     	    0.4223611950874328	    0.4762080609798431
                   	                    	 0.0020282268524169	                    	                    	 0.0158917903900146	                    	                    	 0.031182050704956 	                    	                    	 0.4393634796142578	                    	                    	 0.0015690326690673	                    	                    	 0.0158159732818603	                   	                   	 0.002939224243164 	                       	                       	                   	                     	                     	 33.94354605674744 	                     	                     	 43.44555926322937 	                   	                   	  60.83537125587464 	                     	                     	  30.13146424293518 	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.1751607155158416	  0.1631206855892616	  0.18076111       	  0.16520947       	  0.1697723349788593	  0.1650074070191315	  0.17343633       	    0.3331844      	    0.4400612      	    0.4356512129306793	     
                   	                    	 0.0020723342895507	                    	                    	 0.0159547328948974	                    	                    	 0.0365526676177978	                    	                    	 0.4242334365844726	                    	                    	 0.0015497207641601	                    	                    	 0.0156178474426269	                   	                   	 0.002842903137207 	                       	                       	                   	                     	                     	 33.43236565589905 	                     	                     	 42.8338189125061  	                   	                   	  61.30952501296997 	                     	                     	  29.179060697555546	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.1486581235855297	  0.1424727291060722	  0.15548463       	  0.14307238       	  0.1585113747629784	  0.1478422864993799	  0.14707853       	    0.30832005     	    0.46361116     	    0.4973027110099792	    0.4909670352935791
                   	                    	 0.001842975616455 	                    	                    	 0.0160722732543945	                    	                    	 0.0309574604034423	                    	                    	 0.4168436527252197	                    	                    	 0.0015342235565185	                    	                    	 0.0161309242248535	                   	                   	 0.0028841495513916	                       	                       	                   	                     	                     	 33.70901799201965 	                     	                     	 43.06247067451477 	                   	                   	  60.89709663391113 	                     	                     	  29.357912063598636	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.1992427101160307	  0.1927905507460718	  0.20326649       	  0.19505186       	  0.2001963938060124	  0.1916252517388661	  0.20031999       	    0.32344073     	    0.42607218     	    0.422097384929657 	    0.4563519656658172
                   	                    	 0.0018162727355957	                    	                    	 0.0158572196960449	                    	                    	 0.028182029724121 	                    	                    	 0.3864092826843261	                    	                    	 0.0015828609466552	                    	                    	 0.0159850120544433	                   	                   	 0.0027937889099121	                       	                       	                   	                     	                     	 33.836095333099365	                     	                     	 42.95924997329712 	                   	                   	  60.99929475784302 	                     	                     	  29.34708523750305 	 R   	 $\S{2}\E{2}$         	 Gaussian 	 Synthetic (multi-$K$) 	  0.2529309371583343	  0.23297393127718  	  0.25035772       	  0.23393276       	  0.2569439480335369	  0.2372444333621255	  0.24054636       	    0.34006712     	    0.39257544     	    0.3982492387294769	    0.4401010572910309
                   	                    	 0.0020694732666015	                    	                    	 0.0160820484161376	                    	                    	 0.0775673389434814	                    	                    	 0.4302740097045898	                    	                    	 0.0015859603881835	                    	                    	 0.0164639949798584	                   	                   	 0.0038821697235107	                       	                       	                   	                     	                     	 33.98388957977295 	                     	                     	 42.756484031677246	                   	                   	  37.70928454399109 	                     	                     	  21.81863045692444 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1831695648393967	  0.1749027826310448	  0.17657174       	  0.17000872       	  0.1782880010339448	  0.1708362515935775	  0.17302544       	    0.45532987     	    0.39661232     	    0.4202181696891784	    0.424998015165329
                   	                    	 0.0017802715301513	                    	                    	 0.015773057937622 	                    	                    	 0.0431232452392578	                    	                    	 0.4491138458251953	                    	                    	 0.0015597343444824	                    	                    	 0.0158185958862304	                   	                   	 0.0028803348541259	                       	                       	                   	                     	                     	 33.65165996551514 	                     	                     	 42.69540071487427 	                   	                   	  37.72857165336609 	                     	                     	  21.52912664413452 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1803360152769236	  0.1684733619205123	  0.17993052       	  0.16851197       	  0.1830132009927665	  0.1690833413270011	  0.17530109       	    0.50797457     	    0.42050257     	    0.4219995737075805	    0.4173514246940613
                   	                    	 0.0017855167388916	                    	                    	 0.015970230102539 	                    	                    	 0.0413949489593505	                    	                    	 0.4434175491333008	                    	                    	 0.0015261173248291	                    	                    	 0.0157654285430908	                   	                   	 0.0026519298553466	                       	                       	                   	                     	                     	 33.555440187454224	                     	                     	 42.597195625305176	                   	                   	  38.19935345649719 	                     	                     	  21.53997039794922 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1844904256542605	  0.1774694283139271	  0.18335441       	  0.17592616       	  0.1811322676995593	  0.168679126650549 	  0.17866328       	    0.40479654     	    0.25568685     	    0.326121836900711 	    0.385964423418045
                   	                    	 0.0018389225006103	                    	                    	 0.0158247947692871	                    	                    	 0.0384414196014404	                    	                    	 0.4277715682983398	                    	                    	 0.0015656948089599	                    	                    	 0.0175378322601318	                   	                   	 0.0026400089263916	                       	                       	                   	                     	                     	 33.94471716880798 	                     	                     	 43.12477517127991 	                   	                   	  37.86875367164612 	                     	                     	  21.85139751434326 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2285104545356091	  0.2118955647427609	  0.22676104       	  0.21007037       	  0.2129228451978345	  0.2125049363202039	  0.21385871       	    0.46937954     	    0.4275965      	    0.4153390526771545	    0.4018711745738983
                   	                    	 0.001779556274414 	                    	                    	 0.016108751296997 	                    	                    	 0.0397591590881347	                    	                    	 0.4318172931671142	                    	                    	 0.0016484260559082	                    	                    	 0.0158071517944335	                   	                   	 0.0030958652496337	                       	                       	                   	                     	                     	 33.772507190704346	                     	                     	 43.105634689331055	                   	                   	  37.899287939071655	                     	                     	  21.511810779571533	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.208940497944834 	  0.1929440582791333	  0.20442271       	  0.19764325       	  0.1945305439053228	  0.1935329892725385	  0.18255529       	    2.4731693      	    0.387782       	    0.4671563804149627	    0.4180404245853424
                   	                    	 0.0017633438110351	                    	                    	 0.0164668560028076	                    	                    	 0.0431225299835205	                    	                    	 0.4705455303192138	                    	                    	 0.0015232563018798	                    	                    	 0.0158338546752929	                   	                   	 0.0028326511383056	                       	                       	                   	                     	                     	 33.61263298988342 	                     	                     	 43.17173957824707 	                   	                   	  37.864591121673584	                     	                     	  21.36481499671936 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1701346309755495	  0.1578688560065668	  0.15676752       	  0.14955348       	  0.1620112274841759	  0.1603774169114664	  0.15733868       	    0.53423035     	    0.5366854      	    0.4484620690345764	    0.4004301130771637
                   	                    	 0.0017821788787841	                    	                    	 0.015796422958374 	                    	                    	 0.0372047424316406	                    	                    	 0.4222147464752197	                    	                    	 0.0015804767608642	                    	                    	 0.0174589157104492	                   	                   	 0.0026600360870361	                       	                       	                   	                     	                     	 33.91939187049866 	                     	                     	 42.138349533081055	                   	                   	  37.34643149375916 	                     	                     	  21.775567531585693	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2132092103056089	  0.2054339360470327	  0.20906587       	  0.20327379       	  0.2084307310749722	  0.2043506359310248	  0.2038648        	    0.8082723      	    0.2501424      	    0.4788673818111419	    0.4727998971939087
                   	                    	 0.0017836093902587	                    	                    	 0.0158994197845459	                    	                    	 0.0441298484802246	                    	                    	 0.4461719989776611	                    	                    	 0.0015301704406738	                    	                    	 0.0170989036560058	                   	                   	 0.0026633739471435	                       	                       	                   	                     	                     	 33.5084810256958  	                     	                     	 43.05893611907959 	                   	                   	  37.74033069610596 	                     	                     	  21.780709505081177	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2221971404621107	  0.2076217813520747	  0.21069488       	  0.19652115       	  0.2126942664601521	  0.2043996628964953	  0.21601708       	    0.48935145     	    0.45044497     	    0.4457743167877197	    0.4286763072013855
                   	                    	 0.0017855167388916	                    	                    	 0.0157592296600341	                    	                    	 0.037391185760498 	                    	                    	 0.4041216373443603	                    	                    	 0.0015594959259033	                    	                    	 0.0157468318939209	                   	                   	 0.0028262138366699	                       	                       	                   	                     	                     	 33.971805572509766	                     	                     	 42.86744713783264 	                   	                   	  37.37148427963257 	                     	                     	  21.62664294242859 	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2207805274939627	  0.198285234037408 	  0.19879311       	  0.19151875       	  0.2221142829696298	  0.1984489078067968	  0.19562997       	    0.46626526     	    0.4217602      	    0.4259407520294189	    0.3431105613708496
                   	                    	 0.0017876625061035	                    	                    	 0.0156896114349365	                    	                    	 0.0348474979400634	                    	                    	 0.4272971153259277	                    	                    	 0.0015509128570556	                    	                    	 0.0167555809020996	                   	                   	 0.0027141571044921	                       	                       	                   	                     	                     	 34.238935470581055	                     	                     	 42.88631057739258 	                   	                   	  38.36033391952515 	                     	                     	  21.5803861618042  	 R   	 $\H{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1777418893402534	  0.1681092906310573	  0.1809333        	  0.16626479       	  0.173825492845136 	  0.1658495733743276	  0.16887516       	    0.7606245      	    0.3093496      	    0.416960209608078 	    0.3954839706420898
                   	                    	 0.0015559196472167	                    	                    	 0.0156927108764648	                    	                    	 0.0375556945800781	                    	                    	 0.3969836235046386	                    	                    	 0.0015201568603515	                    	                    	 0.0158362388610839	                   	                   	 0.0024399757385253	                       	                       	                   	                     	                     	 33.595723152160645	                     	                     	 42.8243100643158  	                   	                   	  30.02332973480225 	                     	                     	  16.978736877441406	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1926113209418095	  0.1870806785409315	  0.19687074       	  0.18382613       	  0.1926113209418095	  0.1870806785409315	  0.19503549       	    0.58662826     	    0.5477076      	    0.5480793714523315	    0.5861716866493225
                   	                    	 0.0016462802886962	                    	                    	 0.0158414840698242	                    	                    	 0.0389277935028076	                    	                    	 0.4066541194915771	                    	                    	 0.0016119480133056	                    	                    	 0.0158400535583496	                   	                   	 0.0025064945220947	                       	                       	                   	                     	                     	 33.43582320213318 	                     	                     	 42.71285891532898 	                   	                   	  29.926235914230347	                     	                     	  16.908750295639038	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2118698436182688	  0.1879895056186499	  0.2066256        	  0.18871173       	  0.2093488431879417	  0.1879895056186499	  0.20940468       	    0.5408548      	    0.5162352      	    0.5181922912597656	    0.5415288805961609
                   	                    	 0.0015275478363037	                    	                    	 0.0159947872161865	                    	                    	 0.0394713878631591	                    	                    	 0.4050023555755615	                    	                    	 0.0015230178833007	                    	                    	 0.01576828956604  	                   	                   	 0.002328872680664 	                       	                       	                   	                     	                     	 33.59306740760803 	                     	                     	 42.960259199142456	                   	                   	  30.171650648117065	                     	                     	  16.9723801612854  	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2197907204275166	  0.2111867081139764	  0.23707521       	  0.20654634       	  0.2197907204275166	  0.2111867081139764	  0.20176625       	    0.56228364     	    0.53944105     	    0.5406342148780823	    0.5630376935005188
                   	                    	 0.0015451908111572	                    	                    	 0.0157637596130371	                    	                    	 0.0377745628356933	                    	                    	 0.4284265041351318	                    	                    	 0.0015051364898681	                    	                    	 0.0157933235168457	                   	                   	 0.0023715496063232	                       	                       	                   	                     	                     	 33.55512762069702 	                     	                     	 42.90282034873962 	                   	                   	  30.298904418945312	                     	                     	  17.127341747283936	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1844118685664908	  0.180688536559291 	  0.19025701       	  0.18061875       	  0.1848950446629362	  0.180688536559291 	  0.18338571       	    0.518334       	    0.45877033     	    0.4527747631072998	    0.5127649307250977
                   	                    	 0.0016131401062011	                    	                    	 0.026207685470581 	                    	                    	 0.0504312515258789	                    	                    	 0.4417848587036133	                    	                    	 0.0015196800231933	                    	                    	 0.0259196758270263	                   	                   	 0.0023853778839111	                       	                       	                   	                     	                     	 33.425938844680786	                     	                     	 42.79712653160095 	                   	                   	  29.999330282211304	                     	                     	  16.92435097694397 	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2207961520519827	  0.2124583424613558	  0.22327156       	  0.21412438       	  0.2235561221980922	  0.2124583424613558	  0.21211852       	    0.51196873     	    0.45958093     	    0.4616127014160156	    0.5097389817237854
                   	                    	 0.0015313625335693	                    	                    	 0.0158939361572265	                    	                    	 0.0380647182464599	                    	                    	 0.3976683616638183	                    	                    	 0.0015022754669189	                    	                    	 0.0157232284545898	                   	                   	 0.0023486614227294	                       	                       	                   	                     	                     	 33.8409264087677  	                     	                     	 42.63014554977417 	                   	                   	  29.85026478767395 	                     	                     	  16.958193063735962	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2017292949837359	  0.1969776973129204	  0.21692137       	  0.20140962       	  0.2017292949837359	  0.1969776973129204	  0.20580482       	    0.598673       	    0.49500713     	    0.4968156516551971	    0.6000098586082458
                   	                    	 0.0016922950744628	                    	                    	 0.0167419910430908	                    	                    	 0.0424590110778808	                    	                    	 0.4275355339050293	                    	                    	 0.0015134811401367	                    	                    	 0.0156421661376953	                   	                   	 0.0024621486663818	                       	                       	                   	                     	                     	 33.85361981391907 	                     	                     	 43.32705640792847 	                   	                   	  30.26716923713684 	                     	                     	  16.939621686935425	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2024777627983273	  0.186037799056829 	  0.1878609        	  0.18084222       	  0.2024777627983273	  0.186037799056829 	  0.17829528       	    0.5224081      	    0.4393891      	    0.441105842590332 	    0.5224993824958801
                   	                    	 0.0015513896942138	                    	                    	 0.0157804489135742	                    	                    	 0.0424609184265136	                    	                    	 0.3987419605255127	                    	                    	 0.0015115737915039	                    	                    	 0.01570725440979  	                   	                   	 0.0023384094238281	                       	                       	                   	                     	                     	 33.33658242225647 	                     	                     	 42.51287603378296 	                   	                   	  30.251216411590576	                     	                     	  17.149484157562256	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2160637004530846	  0.1986627131341803	  0.21365017       	  0.19835277       	  0.2160134920964089	  0.1986627131341803	  0.20819387       	    0.51289636     	    0.43346655     	    0.4328863620758056	    0.513886570930481
                   	                    	 0.0019540786743164	                    	                    	 0.0161175727844238	                    	                    	 0.0369060039520263	                    	                    	 0.3946633338928222	                    	                    	 0.0015347003936767	                    	                    	 0.0156309604644775	                   	                   	 0.0023956298828125	                       	                       	                   	                     	                     	 33.65245246887207 	                     	                     	 42.99505138397217 	                   	                   	  30.00779747962952 	                     	                     	  17.20574378967285 	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1716148295330889	  0.1586655518033059	  0.1736663        	  0.15684141       	  0.1705523751821764	  0.1586655518033059	  0.15788694       	    0.4455582      	    0.41592565     	    0.4178464114665985	    0.4455413520336151
                   	                    	 0.0015146732330322	                    	                    	 0.015669822692871 	                    	                    	 0.0399501323699951	                    	                    	 0.4440903663635254	                    	                    	 0.0015420913696289	                    	                    	 0.0157892704010009	                   	                   	 0.0024874210357666	                       	                       	                   	                     	                     	 33.88704466819763 	                     	                     	 42.99462890625    	                   	                   	  30.101612329483032	                     	                     	  17.120054721832275	 R   	 $\E{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.226295864466444 	  0.193388362193941 	  0.22330135       	  0.19389522       	  0.2283541648536752	  0.193388362193941 	  0.19785872       	    0.5259187      	    0.42770526     	    0.4291010797023773	    0.5267806053161621
                   	                    	 0.0019686222076416	                    	                    	 0.0156595706939697	                    	                    	 0.0400137901306152	                    	                    	 0.4085726737976074	                    	                    	 0.0015828609466552	                    	                    	 0.0174553394317626	                   	                   	 0.0025968551635742	                       	                       	                   	                     	                     	 34.139856815338135	                     	                     	 42.69868183135986 	                   	                   	  43.33938336372376 	                     	                     	  21.5894467830658  	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.196189657851803 	  0.174270018696868 	  0.19336623       	  0.17461203       	  0.1887416099660114	  0.1759334040860394	  0.17815782       	    0.44696784     	    0.4352739      	    0.517827570438385 	    0.5186979174613953
                   	                    	 0.0018887519836425	                    	                    	 0.0158154964447021	                    	                    	 0.0356202125549316	                    	                    	 0.3896293640136719	                    	                    	 0.0018606185913085	                    	                    	 0.0158116817474365	                   	                   	 0.00254487991333  	                       	                       	                   	                     	                     	 33.49650692939758 	                     	                     	 43.12222671508789 	                   	                   	  42.91973948478699 	                     	                     	  21.564849853515625	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1716890214222608	  0.1683685580521722	  0.18639004       	  0.16262764       	  0.1735866863553209	  0.1685981094224925	  0.18013038       	    0.41329432     	    0.3922454      	    0.4700949788093567	    0.4788436591625213
                   	                    	 0.0018839836120605	                    	                    	 0.0160648822784423	                    	                    	 0.038942813873291 	                    	                    	 0.4221255779266357	                    	                    	 0.0015680789947509	                    	                    	 0.0157442092895507	                   	                   	 0.0027709007263183	                       	                       	                   	                     	                     	 33.911657094955444	                     	                     	 42.886982679367065	                   	                   	  43.30568385124207 	                     	                     	  21.58813500404358 	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1861447163872492	  0.1718414325962437	  0.18373825       	  0.16985251       	  0.1848219643148036	  0.1758019183883844	  0.17220478       	    0.4375738      	    0.40980273     	    0.4940378665924072	    0.4987750053405761
                   	                    	 0.0017635822296142	                    	                    	 0.0156416893005371	                    	                    	 0.0386462211608886	                    	                    	 0.4244892597198486	                    	                    	 0.0016140937805175	                    	                    	 0.0159456729888916	                   	                   	 0.0031120777130126	                       	                       	                   	                     	                     	 34.27887558937073 	                     	                     	 43.06366014480591 	                   	                   	  42.6578586101532  	                     	                     	  21.46376872062683 	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2048107907675399	  0.1854334019266697	  0.1925191        	  0.18788038       	  0.197620862851212 	  0.1857548147294691	  0.18872975       	    0.51827633     	    0.50406        	    0.5928685665130615	    0.6002392768859863
                   	                    	 0.0019323825836181	                    	                    	 0.015718936920166 	                    	                    	 0.0303044319152832	                    	                    	 0.4122576713562011	                    	                    	 0.0015671253204345	                    	                    	 0.0158674716949462	                   	                   	 0.0025575160980224	                       	                       	                   	                     	                     	 33.86238145828247 	                     	                     	 42.58004927635193 	                   	                   	  43.127259731292725	                     	                     	  21.623586893081665	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2179699634826105	  0.2114755633000679	  0.21604273       	  0.2089162        	  0.2077786584499707	  0.2044795253337626	  0.21627241       	    0.50157565     	    0.5001963      	    0.5925821661949158	    0.6030215620994568
                   	                    	 0.0019004344940185	                    	                    	 0.0159015655517578	                    	                    	 0.0381386280059814	                    	                    	 0.4468603134155273	                    	                    	 0.0015947818756103	                    	                    	 0.0156514644622802	                   	                   	 0.0024945735931396	                       	                       	                   	                     	                     	 33.86999487876892 	                     	                     	 42.76294469833374 	                   	                   	  42.78484845161438 	                     	                     	  21.54569435119629 	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1930240434344852	  0.1815943245653725	  0.1997064        	  0.18566018       	  0.1930869358854998	  0.1879083436119103	  0.17767209       	    0.4449079      	    0.4659473      	    0.5525676608085632	    0.5570195317268372
                   	                    	 0.0018062591552734	                    	                    	 0.0158905982971191	                    	                    	 0.0399746894836425	                    	                    	 0.4161765575408935	                    	                    	 0.0015356540679931	                    	                    	 0.0160732269287109	                   	                   	 0.0028038024902343	                       	                       	                   	                     	                     	 33.7349328994751  	                     	                     	 43.12516784667969 	                   	                   	  43.09476065635681 	                     	                     	  21.390827417373657	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.2047270304737133	  0.1847042564786709	  0.21723318       	  0.18355136       	  0.212328736165815 	  0.184459422664878 	  0.19722296       	    0.35471493     	    0.3668728      	    0.4301191866397857	    0.4288368225097656
                   	                    	 0.0019514560699462	                    	                    	 0.0158231258392334	                    	                    	 0.0345551967620849	                    	                    	 0.424100399017334 	                    	                    	 0.0016160011291503	                    	                    	 0.0159187316894531	                   	                   	 0.0024795532226562	                       	                       	                   	                     	                     	 33.76668977737427 	                     	                     	 42.80076265335083 	                   	                   	  43.20865845680237 	                     	                     	  21.381877660751343	 R   	 $\S{4}$              	 Gaussian 	 Synthetic (multi-$K$) 	  0.1743552177434332	  0.1662569086754144	  0.17148462       	  0.16244943       	  0.1645361831849279	  0.1645413132455907	  0.16104014       	    0.4549305      	    0.43825504     	    0.506874144077301 	    0.5142483711242676
